用户,是否看过,评分,评论时间,有用数,评论
普京541,看过,还行,2020-02-06 02:21:18,0,讲真的，既不惊险也不刺激，漏洞太多。拜托你们谁去跟韩国人说一下：我们不稀罕什么核武器，更不稀罕他们的什么引爆器，这玩意我天朝有的是。韩国人是多渴望核武啊？
Scripting,看过,还行,2020-02-16 02:35:35,1,大背景设定：长白山火山爆发，引发大地震，为阻止地震，需偷朝鲜核弹引爆长白山底部，相当于泄洪。韩国小队空降朝鲜，营救双面间谍作向导，偷核弹。又是美军夺权，朝韩合力兄弟基情，我方虎视眈眈。正面结局。Ps:工业特效+shencha宽松，韩国电影不崛起都没道理。
46562002,看过,还行,2020-01-25 01:29:41,1,"其实有一个问题，我没想明白，白头山，也就是长白山吧~对吧~虽说当年为了穷兄弟，划出去了一半的归属权，可，天池部分，不是还在关内么？如果炸掉喷发熔岩就能拯救火山威胁的全部区域，那…作为重要粮食产地的东北，不更应该值得大陆政府，去这么做吗！？可整部电影，貌似，受威胁的只有半岛…好吧！如果这是一部中美韩，一起保护东北亚的故事，估计，会更精彩。
至于剪接、演技、特效什么的，就评价了，总体来说，一般般。"
蜜鹅,看过,还行,2020-01-13 00:21:41,1,演员都很喜欢，秀智女神真心美，黑中国太明显，只能给3星了🤭
牛奶很忙,看过,还行,2020-01-27 23:59:09,0,本质上和流浪地球没什么区别，落后市场的人傻钱多大跃进，从灾难片转到谍战片再到灾难片，文戏实在过于敷衍了
GrantHoo,看过,较差,2020-02-18 20:56:48,0,剧情老套
我爱罗宾,看过,还行,2020-01-25 19:33:48,0,开始还想吐槽为什么不给马东锡安排一个武打角色，后来发现他既演不了朝鲜的瘦子也演不了不会打架的韩国人，看来这个角色已经是他最好的归宿了
中华剑殇™,看过,还行,2020-01-30 17:25:17,1,资本主义就是敢想
RS,看过,2020-01-09 14:55:08, ,1,东亚三国商业片里灵光一闪的政治笑话都挺好笑
李大米,看过,还行,2020-01-26 12:33:19,0,看不下去 跟想象差太多
降落伞,看过,还行,2020-01-25 20:52:37,0,情节有点扯，但是春节躲在家里实在也没什么新品可看啊，勉强三星。不应该把李秉宪和马东锡的角色换一下吗?还有河正宇的孩子是不是取名震生。
kiki204629,看过,还行,2020-01-30 13:39:28,0,双男主又多线叙事，河正宇李秉宪配一脸。
Jerry,看过,还行,2020-01-09 18:25:20,0,韩国灾难大片，YY白头山也就是中国朝鲜的长白山火山爆发之后，身为南北韩代表的河正宇和李丙宪携手偷核弹拯救韩国半岛的故事。几位影帝的表演都很在线，但情节略微有点拖沓，然后两位男主角从一开始也有点硬凑CP的嫌疑。
走马,看过,较差,2020-02-02 21:56:50,0,无趣
slsyl0604,看过,还行,2020-02-23 02:26:06,0,好好拍的灾难片不好吗？扯这些乱七八糟魔幻的剧情反而破坏了影片的节奏感。
战斗少女,看过,还行,2020-01-27 00:02:38,0,两个男主人设都非常戏剧化到有点儿戏，不过特效还好。为啥每次韩影韩剧里的中国人在中国人看起来都那么那么不像中国人😂 河正宇真是钟情灾难片啊
ArtShadow㍿,看过,还行,2020-02-16 08:02:32,0,马东锡这片儿拍的也太轻松，又没有动作戏，就动动键盘给给特写，连和另外两位男神的对手戏都没有，要不是票房还不错，三位韩影大佬一定很亏吧，毕竟在这片儿里演技颜值均没有什么发挥...赚钱就得了
xiangkaiad,看过,还行,2020-01-29 12:07:33,0,开局就地震效果不错，后面就莫名了，尤奇还黑中国！
和云生,看过,推荐,2020-01-28 10:43:49,0,预告片里一个火山镜头都没有，感觉像个动作片
盆栽金鱼,看过,推荐,2020-02-18 23:05:05,0,韩国商业大片，爽片，有bug，幽默元素，动作场面过瘾，加一点小聪明足够好看。
Sat.™,看过,还行,2020-02-21 01:37:36,0,以为在看灾难片，突然变成了喜剧片；适应了喜剧片的节奏，突然又成了温情片。听说本片因为表现了逃离美国盟友掌控的意向而贼受韩国观众欢迎。还真是这样，有“反美”+“南北统一”两大法宝加持，政治正确得各种漏洞简直都忽略不计了。最后看完了只记得两点：好想吃那个酸糖啊，and 出租车（到底也没看清啥牌子的）牛逼。
玉木大河,看过,还行,2020-02-04 15:32:34,0,韩国就是这样，故事框架挺好，就是剧本一写就完蛋。这么好的演员阵容，相当于一手好牌打烂。剧情漏洞太多，衔接不好，节奏也拖慢了。整体来说都不好。可是这个设定还可以，特效做的真的好。就是你知道真的花钱了。但是看完这个片子以后，咱也就别总骂自己片子了，我感觉都那样。
候爵二世,看过,还行,2020-01-28 16:48:37,1,该有的商业元素都有的韩国灾难片，也能反映出来韩国电影工业的进步，特效部分已经能和美国商业电影相比了，就是剧本太普通了些，没什么新意。（马东锡竟然一场动作戏都没有，这可能是他职业生涯里最好赚钱的一次了。）
李湘,看过,较差,2020-02-08 00:28:04,0,剧情蛮牵强的。火山爆发是天灾，难道不应该是全世界来帮忙吗？怎么变成打打杀杀的剧情了。男主是我喜欢的。女主太弱了。完全记不住长相。路人脸。
患者,看过,推荐,2020-02-08 01:07:45,0,好看，中国朝鲜，美国韩国，在中朝眼里，绝对是大尺度了，哈哈哈啊，我真的没忍住，里面军人形象，各种明示隐喻，只能佩服韩国电影啥都能拍，把问题拍出来，这是电影的力量，4星，PS，出租车，公交车，私家车完爆悍马装甲车
不过一场游戏,看过,推荐,2020-01-27 03:24:48,0,我觉得挺不错呀
天D行者,看过,还行,2020-02-19 01:41:35,0,脑洞比较大，Bug也比较多，特效还不错，煽情有点狠，套路玩得溜！
小天狼星星🌟,看过,力荐,2020-02-10 21:13:57,0,通常情况下，河正宇出现，稳稳的男主角光环了。可是，李秉宪一出现，河正宇的光环就没电了。就像太阳吞下了火星，谁是老大，你心里还没有个数吗？全程为河正宇担心，怕他死掉。
华盛顿樱桃树,看过,还行,2020-01-27 09:07:34,0,完全合格什么都有的灾难商业大片。大明星强特效峰回路转，但就是少了点惊喜。
煎鱼,看过,还行,2020-01-31 23:35:36,0,喜剧特色的灾难片。
O型血,看过,2020-01-28 10:23:34, ,0,喜欢这个结局，我很满意。韩国电影少见的美韩枪战+火山地震，太罕见了。韩国人在自己的国家都要听美国军人的，太不自由了，束缚太多了。第一次见Tong-Seok Ma演教授，没见过他戴眼镜。Byeng-hun Lee很适合演这种角色。
英年早睡,看过,还行,2020-02-06 01:53:46,0,感觉上从与神同行开始，韩影在做电影特效的压力测试，单从这个角度来看的话，白头山还真算得上很不错的灾难片了。开头火山爆发引起地震，城市高楼大厦的崩塌，路面地陷，海啸击垮大桥，这些特效都做得非常出色。但回归剧情的话。。。。。。还是算了吧。。。。。
万俟陨枫,看过,力荐,2020-02-18 09:22:29,1,逗逼评分。原来长白山是活火山，爆发威力这么大，可见黑媒体隐瞒到什么程度。
木光,看过,较差,2020-01-27 19:08:16,1,韩国灾难片，李秉宪、河正宇、马东锡。从题材到阵容简直就是我的心头好。赶着第一手资源就看了，质量却差强人意。首先作为灾难片，单靠特效堆砌，没有深挖人类在灾难面前的思考；其次情节太过儿戏，一群傻白甜跑去偷核弹然后炸火山，顺便把中美朝黑了个遍，可硬伤那么多真的不是自黑吗；配角太生硬，过于功能化，关键时候莫名的做一个关键的举动，缺乏逻辑和情感的推动；电影基调太摇摆，什么都想涉及，什么都没讲明白。真是浪费了三个男神。
罗夏,看过,还行,2020-01-26 10:14:29,0,灾难片自然少不了最后一分钟营救的戏剧准则，所以全片在做的也就是这一件事，就看如何去演绎了。而灾难片的结局自然无一例外的是主角力挽狂澜于既倒，所以结局并不重要，重要的是如何解决危机事件。可惜，白头山的危机事件解决方式都很套路，没有新的突破，是影片的一大损失。有一个亮点，产子与白头山火山爆发同时进行，算是一处有意思的设定。
木石子,看过,还行,2020-02-03 16:07:06,0,还不如《天·火》！
[Deleted],看过,较差,2020-01-18 15:08:53,0,好莱坞模式的韩国本土特色，双雄（过于犹豫性格的反类型英雄甚至可以不称之为英雄，从韩国角度，甚至可理解为作为非敌对的一种绥靖心态）斗勇是两危机国家(韩朝)的形象，以灾难现身多次运用的双线剪辑，终把核爆国家的重建与孩子的新生联系起来
peipakoa,看过,还行,2020-01-26 09:34:59,0,2020大年初一，跟我爸一起看的。我觉得非常无聊，我爸到看得津津有味。感觉就是啥都想说，啥都没说明白，日常黑中国，这次也黑了美国，就他韩国宇宙第一。
柏拉不图,看过,还行,2020-02-27 22:42:54,1,韩朝一家亲，中美忽悠人。
Alec,看过,还行,2020-01-30 23:13:16,0,看名字和简介以为是灾难片，看了才发现原来是军事政治意淫片。跟《冰海陷落》一个类型，只不过本片是韩国口味而已。
脱轨天蓬,看过,较差,2020-01-29 03:44:36,0,算不上好看的灾难片，黑了美利坚天朝也没把韩国塑造的屌，不如流感工整，不行
夏晚卿,看过,还行,2020-02-07 20:52:59,0,山原白头，因火重生。
PASSMEBY,看过,还行,2020-02-05 14:11:00,0,挺有意思的脑洞，可惜拍的实在太散了，流水账。
蒙奇D,看过,还行,2020-01-26 21:19:23,0,好平庸的一部灾难片。哪怕有李秉宪、河正宇、马东锡三大男神，也还是平庸。换句话说，这种电影要不是这三个人主演的话，我应该不会看。全无惊喜，非常套路。特效也一般，又黑又灰啥也看不清。这部电影不仅黑美国，连中国也一起黑了。虽然朝韩还是体现兄弟情，可是最后主动牺牲的都是北韩人，活下来过好日子的都是韩国人，这兄弟情也是分着你我的啊。
Apeach,看过,推荐,2020-01-02 15:46:31,1,卡士超強，腦洞很大，但拍出來的效果很不錯，尤其是畫面特效做得很好，很久沒看災難片了，這部值得一看！
哗啦啦,看过,还行,2020-02-06 19:17:02,0,韩片也有神剧，完毕。
让保罗切小田,看过,2020-01-31 12:28:27, ,0,是wuli河演的那就看吧，啊 呃 嗯。
半弦月,看过,还行,2020-01-27 22:19:42,0,主旋律完成度OK，双雄部分有新鲜感
sickboy,看过,推荐,2020-01-12 15:30:53,0,電影院
一句话影评,看过,较差,2020-02-06 15:12:33,0,以为是类似海云台这样的灾难片 哪知是小分队作战片 又是南北韩兄弟情 又是美国掺和 强拉中国 先知和勇士隔空喊话作战 待产妻子忙里添乱 产下孩子寓意生的希望 各种元素桥段已经用烂
天行者aiken,看过,还行,2020-02-11 19:10:17,0,白头山，演员都不错，可惜剧本上有点潜，韩国电影一贯对于人物的刻画特别好，大场面上总觉得不是很充足。比如小队的调度，还不如把后面的很多困难作为小队的困难解决。这两人转的公路片紧迫感明显不够
Entrop1e,看过,推荐,2020-01-24 19:55:10,1,李秉宪和河正宇真的是大秀演技 太帅了喂 灾难史诗感的灾难片 虽然有太多逻辑不通 也有太多漏洞 还是很精彩啊 韩国出租车 再一次秀出天际 手动狗头
Outyouhead,看过,推荐,2020-02-05 04:38:55,0,强行煽情多了点
zts,看过,推荐,2020-02-01 16:41:44,0,韩国编剧很敢写系列，灾难，战争，间谍再加科幻版的拯救国家，虽然很扯但是观赏性真的蛮强的，最后韩国人还帮朝鲜人养孩子，就差没把统一打在字幕里了，秀智这次竟然演个灰头土脸的孕妇，花瓶也降级了吗？李秉宪瘦脱像了，最近好流行这种朝韩合作题材
Riobluemoon,看过,还行,2020-02-25 21:01:16,0,6.5分。这么强大的主演阵容，李秉宪，河正宇，马东锡，三个人个个都是男主的料，但合在一起竟然就是这么部莫名其妙的片子。看开头还以为会是灾难片，但怎么故事讲着讲着就变味了呢？韩国特种部队跑去朝鲜引爆核武器，顺道日常黑中美~~这咋往动作片方向走了呢？也就几场大灾难场面还算下了功夫，算是扳回点分数~~~
无害青年,看过,还行,2020-02-07 17:57:44,0,视觉效果不错，马东锡可惜没出手。情节上bug有有点多，作为爽片就不要严要求了。韩国电影黑政府习以为常了有什么重大问题都是美国接手。看过很多韩国电影，但里面的中国人就没有说普通话说利索的，
电影盘点君,看过,较差,2020-03-01 21:16:09,0,一手好牌打得稀烂，比2012差了10个天崩地裂
寡狗,看过,推荐,2020-02-04 03:02:43,0,类似的韩国电影出了好多绝地隧战，隧道，铁雨，面对朝韩美中的多边关系产生了很多政治博弈，最有趣的要数三大男神主演，全片三分之二基本是个喜剧，节奏也是明显过快，基本不加铺垫解释，直入主题。这样的后果就是商业气息太重，背后的深意根本上由不得细想，当然最后煽情的部分做的很好，父女情，战场中的友谊，还有，韩国电影中出彩的总是演朝鲜人的角色，至于习惯性黑中国的剧情这个条目我看能撑多久。（科学小飞侠，茶母什么的还真去查了）
大旧石,看过,很差,2019-12-28 22:53:27,3,河正宇的经纪人太缺钱吧？怎么替他接这种烂剧本？
LOIS,看过,还行,2020-03-01 15:19:52,0,演员阵容倒是挺厉害，剧本就是标准的流水线灾难片，演员演技还是在线的
哼哼.floweray,看过,还行,2020-01-24 19:55:05,0,唉，南韩北朝要真是统一了，是不是就轮到东三省了？
张一一,看过,较差,2020-01-28 02:13:04,0,烂绝人寰了
大發,看过,较差,2020-02-01 17:36:06,0,挺无聊的
woaini浮尘,看过,还行,2020-02-04 21:01:44,0,韩国人还真是各种灾难都来啊，都可以拍··
亚当德赖弗,看过,还行,2020-02-20 14:24:32,0,快进着看完了，感觉哪哪都很撤……但是河正宇我真的很🉑
Ricardo,看过,较差,2020-01-29 16:46:14,0,这么一对比，《铁雨》真是精彩一百倍啊。也就看看河正宇和李秉宪的基情～
陈赖汉,看过,还行,2020-01-26 16:56:54,0,韩国人连拍个灾难片都可以扯上南北问题。
小艺Evelyn,看过,还行,2020-01-28 13:02:54,0,真。没意思。
魂,看过,较差,2020-01-28 00:55:21,0,不好好做灾难搞一大堆谍战特工元素，丝毫没弄出紧张刺激的氛围。各种无聊没用的文戏让人提不起精神。
我是豆瓣酱,看过,推荐,2020-02-02 14:22:19,0,韩式爽文。
严禁怀念,看过,还行,2020-02-23 14:58:56,0,低配琉球啊。
风雨骑老师,看过,较差,2020-01-27 23:17:48,0,韩式战狼片，制作是真大，又是使命召唤又是天灾军团降临的，编剧试图把灾难类型片+朝韩谍战+当代国际政治角力揉成一部电影，但事实证明贪多嚼不烂，论朝韩间谍塑造，人物转变的不可信是最大的问题，李秉宪的洗白完全立不住，河正宇能力忽高忽低，能否解决问题全看编剧心情，距离《特工》还差了100个《铁雨》。论灾难元素，巧合过多，整个朝韩半岛天崩地裂却精准到让主角毫发未损。论国际局势更是儿戏，第一强国美军毫无作战智商，中国情报人员更像是一群操着高丽普通话的延边二流子。整个电影闹腾了两个小时，四大明星轮番折腾，却一点也没有能记住的段落。
宇文少横,看过,还行,2020-01-27 22:59:58,0,灾难版《特工》+《铁雨》，仍旧是呼唤南北牵手——唯有南北互信互助，方能在地缘政治不受控制随时可能喷发的“火山地震”中，迎来“新生”，让下一代拥有新的可能，也找回自己的名字。
熊能能脚不沾地,看过,推荐,2020-01-28 00:36:31,0,电影本身值三星，多的一星是因为太甜太齁。这一次韩国灾难片最靠近好莱坞叙事的一次，又开黑又搞笑又催泪。河正宇李秉宪马东锡太帅了我无从选择~
cult,看过,还行,2020-02-06 13:04:19,0,乏味
东南偏南,看过,还行,2020-02-10 19:39:52,0,欢乐就好
xowoo,看过,力荐,2019-12-29 04:36:44,8,麻烦那几个说什么不要让韩国再拍这种好莱坞式大片的滚蛋行不行，咱们拍的出来几个用手指头数数？也就能拍出这种最近天天买热搜的唐人街探案3这种喜剧全靠主角哈哈大笑悬疑全靠音乐的垃圾电影，更神奇的是还能卖出几十亿，脑残不止一个看来
雪后林中有鹿,看过,还行,2020-02-03 22:37:02,0,鸡肋，套路，无聊。
柯里昂,看过,较差,2020-01-25 14:00:21,0,继硬（要）科幻后，有了硬（要）灾难。
单晶冰糖,看过,还行,2020-02-08 16:27:29,0,开头看到男主开个现代躲避地震，就知道是科幻片了。 河正宇越来越油腻了，长得像王自如。
麻绳,看过,还行,2020-02-08 15:14:03,1,制作一流，套路满满，李秉宪的角色还有点意思。南北关系那点事，真是韩国电影的宝库啊。
RealityBites,看过,还行,2020-02-04 20:22:38,1,又是南北革命基友情。河蒸鱼小可爱wwwww.
RainieMcdull,看过,还行,2020-01-15 15:06:35,3,韩国人什么时候能放弃拯救世界…另外秀智还是做爱豆比较好，和整个电影格格不入
Pury,看过,还行,2020-01-27 23:04:07,0,我对这种脑残至极的标准CJ商业大片真是宠爱有加，剧情俗套到看五分钟就知道后面全部剧情发展，但河正宇和李秉宪俩型男全程逗逼耍贱卖萌是真的好玩哈哈哈
笑笑笑笑笑笑,看过,还行,2020-02-20 05:09:12,0,最近看电影愈发没有耐烦心了，但凡一般点的片子都快进看
不回之愿,看过,很差,2020-01-12 19:20:42,3,看到中国人出现的时候，我就忍不了了。
林皮雅,看过,较差,2020-02-18 08:24:16,0,听说是爽片才来的，结果这片有河正宇有李秉宪有马东锡啥都有，就是没有爽。唯一让我看出来就是部分韩国人民思想深处渴望摆脱美中两个大国的束缚，南北统一一块过日子的美好愿望。
hungry,看过,还行,2020-03-10 07:17:11,0,破车通关无压力，动作灾难一锅炖8232特效尚可，外加黑一黑美爹
大胡子先生,看过,还行,2020-01-25 21:58:07,0,南北韩永恒的主题——基友情
滑溜小姐,看过,还行,2020-01-29 21:02:48,0,作为类型片还行，南北之感情复杂，外人真的会无法理解。
左子楚,看过,还行,2020-01-28 11:29:24,0,天朝派间谍、米国干涉内政，中美是永恒的敌人。一场天灾朝鲜政府军队蒸发了，关键时刻还得靠韩朝人民守望相助。
ZEAL,看过,还行,2020-03-06 10:46:56,0,就。。。剧情能不能再扯一点。。。中国人讲中国话的时候能不能再假一点。。。如果没有几大卡司保戏的话，评分可能直接奔0去了。
电漫,看过,还行,2020-02-01 16:50:28,0,太套路了 结尾也没交代核武器炸了中美啥反应
风凌羽,看过,还行,2020-02-19 03:42:03,0,明星不少，场面不小，情节无脑，中美在半岛电影人眼中都是一路货色啊，个顶个的幕后黑手
毛利桑,看过,推荐,2020-02-18 19:56:04,0,很好看嘛，评分这么低，你妹
野怪咪咪,看过,还行,2020-02-12 22:09:13,0,北朝鲜被火山灭了。。。
沙漏之瞳,看过,很差,2020-02-28 12:08:45,0,拍电影我重拳出击，对现实我唯唯诺诺，横批，然并卵。论YY，棒子称第二，没人敢称第一，哦对，还有越南猴子与之争锋。
慕鸥,看过,2020-02-11 10:51:01, ,0,特技不错，普通人化身英雄的套路
脆,看过,较差,2020-02-01 17:03:15,0,满屏的火山灰，跟剧情一样散得稀碎。
角落里的人,看过,还行,2020-03-09 03:30:43,0,这年头硬汉型男都组团卖萌了～～
momotea_Summer,看过,还行,2020-02-19 15:33:41,0,为了特效而特效的感觉，剧本实在太拖后腿。
发条大丑橘,看过,还行,2020-03-10 09:54:02,0,毫不晦涩的政治表达电影，时长再缩短半个小时，观感会更好。
魔鬼の翅膀,看过,还行,2020-02-06 16:48:15,0,特效不错，剧情很二，为了突出韩国军队，把朝鲜中国和美国的情报机构都说的跟猪一样。
高级动物,看过,推荐,2020-01-24 20:17:41,0,生猪年最后一部泡菜大片思密达！（三胖就这样完蛋了，你们泡菜统一了半岛）
康斯坦丁,看过,推荐,2020-02-19 22:54:22,0,整体还不错，虽然有些戏说灾难的感觉，马东锡选这个角色没什么机会发挥他的特长，李秉宪和河正宇搭档很有效果。。。
雨中散步,看过,还行,2020-01-27 22:21:01,0,马马虎虎吧，又是老一套黑中美，两个主演的基情戏也太多了，看的有点腻，其他配角也中规中矩，也就特效能看~6.8
大号煎饼,看过,推荐,2020-01-27 14:39:48,0,男人间的情谊
赫小赫Orz,看过,较差,2020-02-16 21:36:53,0,不合时宜的荒诞破坏了整个片子的节奏…
飞飞在田野,看过,较差,2020-01-04 22:40:50,2,经历过汶川地震的人表示，片子里面的地震场景太假了。那是什么地震，威力那么大，山崩地裂的。简直像科幻片了🙄
小空,看过,还行,2020-01-05 13:26:11,0,情節誇張的一套所謂災難片。開首火山一爆全城塌陷，誇張得很但總算覺得可以接受，但最後接任務去北韓深山礦洞開始就直頭誇到接受不了。北韓真的有的士馬力及車軚質素是強勁過美軍四驅車？巴士又是隨便找到？要知道是深入了平時不到的北韓境內，還要是一個災情嚴重的區域，無地圖都可以說到就到……北韓人員不單地圖可以瞭如指掌，連礦洞地圖都識，有冇咁變態……總之是誇到一個超乎正常的境地，所以結局不太能接受，太假……
Ye-Tegin,看过,很差,2020-02-19 18:27:33,0,低配版《铁雨》，郭度沅和郑雨盛的故事，河正宇和李秉宪都没办法复制。
@七七四九,看过,很差,2020-02-03 14:06:08,0,还是不忘黑一把天朝
羞羞哒,看过,较差,2020-02-02 12:56:30,0,有点瞎，好题材，好演员，可惜了。
阿五,看过,还行,2020-01-25 16:00:46,0,我一边感叹这剧情也太扯淡了一边看得津津有味
告别悲伤,看过,还行,2020-01-31 13:39:53,0,韩国人还真是敢想象，不过作为灾难片槽点多也正常
野比大雄,看过,还行,2019-12-21 09:24:51,3,这次李秉宪和河正宇演的真是激情满满，笑点很多，马东锡也超可爱，特效比较加分，但剧情一般般，标准的商业爆米花电影。
地瓜,看过,还行,2020-01-25 20:42:16,0,唉行吧行吧
苦脸甜心,看过,较差,2020-01-29 18:21:33,1,河正宇【奶爸+准退伍大尉+拯救寒国无名英雄】人设get！片子挺无聊的，靠咖们在撑着呢。
薛易,看过,还行,2020-02-21 10:24:14,0,四国之战，韩国人最终胜出，是这样谱写历史的吗
