用户,是否看过,评分,评论时间,有用数,评论
锐利修蕊,看过,还行,2019-10-20 23:52:48,5,三星半。虽然结尾依然还是迪斯尼万年不换的美好和平，夹杂排挤男演员，照顾低移民，顺便用技术调戏了下黑凤凰，但我没想到这部电影里面还暗藏了一个现世寓言。即使完成的非常浮皮潦草，但让公主的婚姻付之东流，反女权争霸，又看到两位异国女王高级互撕，还是充满观影欣喜。迪士尼厌猫实锤，但我最讨厌里面那个弹钢琴的T！简直生理性厌恶！另外和我妈一直在讨论朱莉女王的狼型龅牙、异军凸起的锁骨，以及她对“爱情到最后都是稀烂”的感悟真是好啊！（？？？）电影里面有句台词“这不是童话故事”看似是自嘲，结尾的松一口气又让人觉得：不要小瞧了童话故事，童话是成年人的乌托邦，正因为现实纷争杂乱。丢了童话，那该多没趣儿啊！
张咏轩Wayne®,看过,较差,2019-10-18 16:47:20,8,本集是前作的延伸，本意想给反童话故事一个更为完美的结局，顺便将灵魂角色玛琳菲森的背景进行了拓展，画面一贯是迪士尼的梦幻场景，形态各异的生灵，色彩斑斓的画面，然而故事弱智，角色傻白甜，老套的阴谋论，深挖的种族矛盾，强扭的合家欢，都是迪士尼必不可少的标配套餐，公主和王子的结合是happy ending也是矛盾的引线，无所作为又不可或缺，好在电影节奏明快，画面赏心，安吉丽娜朱莉盛世美颜外加八米气场，加强了许多看点，两方对决一言难尽，虽然技术和场面毋庸置疑，但技法和战斗力如同过家家，让整部电影看起来像一场负气的闹剧，然后鲜花落幕，美好永存，浮皮潦草的贯彻迪士尼的宗旨，怎么看怎么蠢。★★
鱼是鱼的鱼,看过,较差,2019-10-19 20:31:10,4,Elle太美惹，连傻逼累赘起来都这么美。
胖丁桃,看过,较差,2019-10-20 01:30:18,2,种族融合不好拍啊，迪士尼童话片根本不适合讨论如此复杂的话题，不明白为什么要选这么个角度切入这个故事，把战争归咎于散播恐惧上面，把现有的贪婪和曾经的迫害轻描淡写，最后打完了也没有任何解决办法，那请问大团圆结局是怎么来的？更不用提史上最废柴公主和王子，迪士尼拍了这么多真人公主电影，万万没想到最不讨喜的竟然是睡美人。值回票价的只有茱莉和菲佛，茱莉对力量与强大的展示的确无与伦比。
cult,看过,还行,2019-10-16 09:47:42,9,"杜比影院 | 《沉睡魔咒2》

《沉睡魔咒》是迪士尼真人通话改编系列中的一个异类，它是系列首作，虽然属于公主系列，但主角又并非“睡美人”爱洛公主，而是“反派角色”玛琳菲森，故事也围绕后者展开，不仅如此，她还被成功“洗白”，而且《沉睡》也是真人公主系列中唯一一部拍到了续集的作品，迪士尼对玛琳菲森是真爱了。
这种爱在第二部中得到了延续，不仅深度追溯了玛琳菲森的身世和所属种族，还让她拯救了三界。
在第二部中，种族冲突升级，直接发展成了魔幻战争大片，各种空战场面，还有一幕想起了饕餮围城。米歇尔·菲佛饰演的食肉系残暴种族灭绝主义者最终化身成为食草动物。第三幕的大战非常精彩，用来征服直男观众，当你怀疑这是否还是公主系列的时候，片尾又用一场浪漫婚礼来挥洒少女心，征服女性观众。"
Mr. Infamous,看过,还行,2019-10-23 15:37:58,4,朱莉堪称绝美，IMAX放大了那种唇红齿白的艳，森林再惊奇，都是作陪。这种大女主，只有菲佛能来一斗，而智商与真情都被放逐的小女孩，不外背景，甚至险成反派。颠覆性不及一部，但战争场面够大气，就是这系列，基本上从来不管那些挂掉的角色。话说，片头范宁拿起皇冠的一瞬，圆环里竟然透出基德曼的脸。曾经的次子团团长弃龙迎凤，沙滩鼠麻雀变凤凰，女黄蜂变公山羊，睡美人更是倒转性别与年龄。
科林,看过,还行,2019-10-23 21:36:30,3,"红粉挥洒命飞纷，
美裙变色致敬梗。
真爱泪珠落满地，
凤凰涅槃黑媚生。"
朴不程,看过,还行,2020-01-01 13:35:55,1,暗黑婚礼，这次是回魔境老家组队抵抗人类好战分子，婆婆大战丈母娘，一言不合这婚咱别结了，逼婚的妈妈们看看。6.9
末药煎肉塔,看过,还行,2019-10-18 18:12:18,13,现在还能看到Jolie展示肤白貌美大长腿就是最大的满足了！剧情傻，男性角色更傻（而且历史上的战争都是男性挑起的这片里集体装热爱和平小天使是干啥）。最高光的情节应该是国王昏古七了，侍从建议王后用真爱之吻唤醒时王后那个亲不下去的嫌弃表情，哈哈哈哈 #中年夫妻
Amberose,看过,还行,2019-10-29 17:21:08,3,看完气坏，浪费了这么好的题材，这么好的特效，公主宛如弱智，王子简直鸡肋，这明明是一个种族屠杀的故事啊！
壹安²,看过,还行,2019-10-20 20:03:30,1,又名《玛琳菲森：源起之战》或者《驯凤高手真人版》。格局开很大，第一部还是城堡和森林那点事，第二部开始讨论种族残杀、政治阴谋、国家联盟…但依然用童话故事来包装，只是最后永爱化解仇恨转折太太太快了，拍音乐剧吗？不过说到底看这部电影的人，才不关心剧情，只看我们朱莉还是依旧那么女王那么slay，就满足了。
冰镇西瓜橘子水,看过,推荐,2019-10-18 13:57:35,25,朱莉真是美艳无双 菲佛也是风韵不减当年 两个人火花四溅 争锋相对太有劲了！ 什么 你说公主？ 不好意思她和王子都是道具人谢谢
自由的幻影,看过,还行,2019-10-19 16:24:17,7,大银幕欣赏菲佛的美颜
SleepWalker,看过,还行,2019-10-18 19:46:52,6,跟第一部比没退步就已经是进步了，原创的情节很稀烂，但是特效还真不错，确实砸钱了，影院观感上佳，以及，颧骨魔咒2。
陆支羽,看过,还行,2019-10-18 23:49:40,2,3.5。
诸葛若见,看过,还行,2019-10-24 21:23:39,1,婆婆大战教妈，睡美人结婚要杀半家。续集剧情也太傻。
雅典娜,看过,还行,2019-10-24 22:50:10,2,我知道肯定好看不了但我太想念IMAX厅了，好几个月没进去了啊！就，看看五颜六色乱七八糟的画面也行了～ 不过中间跨度太大有点没想到，本来的英国古装童话风忽然间变成了驯龙高手场景下的阿凡达… 【以及Daario是不是会继续当女王面首（？）【以及黑凤凰跑错片场了吧
方枪枪,看过,还行,2019-12-31 14:55:47,1,安吉丽娜·朱莉Slay全场，遇见这样一个傻白甜女儿，真的是令人物语
爆米花教主,看过,还行,2020-01-06 17:33:10,1,沉睡魔咒之拜见岳母大人
HaGaU,看过,推荐,2019-10-19 20:06:43,6,这是什么神仙打光神仙服装！纯有纯的美！凶有凶的美！这么美还要剧情干什么(￣∀￣)话说莫名想到驯龙记啊～
