用户,是否看过,评分,评论时间,有用数,评论
刘在石的妈妈粉,看过,力荐,2019-09-28 21:09:17,61,"先说三个缺点：①敢安排安哥拉大宝贝客串哭戏，导演真是个爷们儿🤙
②电影里欧豪角色存在作用比较鸡肋。
③中间部分飞机外各种无谓煽情戏过多，如关晓彤毫无意义，影响主线节奏，也尴尬，明显为了硬凑时长…
除以上问题外几乎完美。本片恐怕是国庆档最佳，毫无疑问大片风范，全程紧张刺激，即明知HE，我还是不禁悬着心脏于半空。
演技、特效、配乐、镜头调度，都配得上这项人类伟大奇迹！
享受杜比全景声实在不能更震撼。
最重要是，群众的角色塑造与表演也全程在线。它没有沦为张涵予的英雄独角戏，也没有太主旋律，反而机组配角和群众的戏份更加重要，是他们支撑了整部电影。杂而不乱，导演对密闭空间群戏的掌控可谓完美~
（get到张天爱颜值）
全中国应该没有比张涵予更适合演机长形象的演员了。
最后在安静的机舱里那张侧脸，完美。"
迷失东京,看过,还行,2019-09-30 23:22:52,62,本以为是中国版《萨利机长》，看完发现完全不是一类片，《萨利机长》把重点放在了事故后的调查上，而《中国机长》拍的是这个惊心动魄的故事，更像《聚焦》这类型的电影，都是原原本本将一次重大事件还原……其实把时长缩减到90分钟，砍掉那些非必要的情节，把故事更加集中到事故发生到反应到结束这个过程，更干脆利落的话，评分估计会上一个档次。
晚晚,看过,还行,2019-10-01 01:48:43,48,想知道挡风玻璃为什么会碎掉
萨库拉,看过,较差,2019-09-30 12:26:27,33,跟《攀登者》一样，类型都没有完成。原故事那么精彩，却不知道怎么在灾难本身做戏，用大量无谓的周边反应填充。机长人物完全没有建立，智慧、人性、危机下的选择统统欠奉，最后竟然靠打鸡血冲出云层，还不如欧豪这个角色有戏剧性。
猴子kyle,看过,还行,2019-09-30 21:22:17,36,很明显 导演和编剧在真实事件的前提下想要通过各种途径使电影更充实 但是很可惜失败了 显得电影既冗长又平淡 (袁泉好美～)
海角七号,看过,较差,2019-09-28 21:05:48,52,流水账一样的剧情
法兰西胶片,看过,推荐,2019-09-30 20:17:44,30,刘伟强自《头文字D》后最好的创作，开篇乘务组检查飞机的段落对我而言和风挡破碎后的一小时同等猎奇，基于导演早年纪实摄影的爱好，信手拈来。其实灾难发生后驾驶舱内的动作属性是非常低的，甚至压缩了表演空间，但整部电影的节奏感却一直没有垮塌，天上地下甭管在干嘛，彼此接力棒传得挺好，在紧张度上是比当年《紧急迫降》要顶的。
True,看过,较差,2019-09-30 06:56:51,48,台词略尴尬，某些场景略尴尬。为了把半个小时搞定了的事拍成一个半小时加入的戏剧化的成分太多了……反正作为业内人士看就觉得特别假
沧海一小生,看过,还行,2019-09-30 23:23:31,38,太喜欢袁泉的表演，她太适合乘务长这个角色了，内敛却气场强大，不知不觉间被吸引，即使眼神的流露都让人记忆犹新！
heekuma,看过,推荐,2019-09-30 21:23:51,53,如果一些可有可无的人物可以不出现就更好了
伽兰,看过,还行,2019-09-30 21:26:02,48,四星，关晓彤扣一分
梅花野老,看过,较差,2019-09-28 20:57:08,41,单位组织观影，博纳影城。勉强及格水平，平庸且煽情，大量的煽情情节暴露出编剧黔驴技穷，且不说煽情情节注水，更是影响叙事节奏，使得电影拖沓冗长。我是真的一直在等演职人员表出现。没想到几个空姐，还是袁泉最漂亮。
逐鹿,看过,还行,2019-09-30 10:43:54,37,电影像春晚一样热闹
懒猫戏花枝,看过,较差,2019-09-29 01:09:43,33,不懂该片的意义，更不懂刘伟强的意义。
赫恩曼尼,看过,还行,2019-12-08 17:12:03,26,一旦电影名和“中国”挂钩，就注定了这部电影的走向和手法：一定是以情绪渲染、烘托英雄人物、褒奖航空配合的主旋律题材。为什么和《萨利机长》相比，这样的方式在呈现力度和感染力上反而大打折扣呢？因为它吞没了人的选择、恐惧、痛苦、挣扎。而真正打动人的，永远不会是意义说教、空洞赞美，而是一个人在面临危难时无法抵抗命运的脆弱。我不相信这种脆弱只能通过空姐披头散发、带着哭腔的播报、机长想象给女儿过生日、副局长竖起大拇指这样的直白动作来表达。
JC,看过,较差,2019-09-30 09:13:46,43,这是个四川航空宣传片吧，情绪渲染和转场全靠配乐+说话，剧本刻画点有点跑偏感觉，铺垫在了没用的地方……不知怎么了人物就都哭了。哎，电影应该说的是一个故事，而不是把片段拼起来，只能当宣传片了……低于预期，有落差。
孤岛影者,看过,较差,2019-09-28 21:36:06,42,首先剧情是非常标准的三幕结构：第一幕像是航空宣传片外加人民群像展现，第二幕是标准通过故事内外人物描写呈现的灾难片，第三幕是如张涵予见面会般等待的致敬以及英雄回归生活。其次想要向剪辑师致敬，平均2-3秒一个剪辑，他不累我都看累了，而所有人物走向都是生死经历后的感恩与感动，那前头蒙太奇所捕捉的人设也就毫无意义了。然后再到剧情槽点，实在是无力吐槽，如果有带本子可以记得抬不起头，但仔细想想这是献礼片那就这样吧（？？？）。最后再说回群像：机上乘客就是“56个民族56朵花”，隔壁航班机长就是“众志成城众口铄金”，以及航天爱好者等这样的“一方有难八方支援”（啊，真的不是在讽刺吗？）。看到鼻青脸肿的欧豪以及一脸蒙蔽的朱亚文，观众都笑了。
まさき,看过,还行,2019-09-28 21:57:01,44,流水账叙述，燃点是风挡碎了到穿越风暴这段，缺点是机长女儿的剧情太尬了，优点是袁泉带队的空乘组，拍的比机长组更让人感动。
奇妙能力哥,看过,还行,2019-09-30 21:18:10,51,题材很好 拍的很烂 以上
Rachell,看过,推荐,2019-09-28 21:10:42,33,紧张的地方真的紧张。看到其他行业的场景。煽情的地方就太尬了。为袁泉加一颗星。
SleepWalker,看过,还行,2019-09-28 20:37:33,37,就别跟《萨利机长》比了，落脚点就不一样，前者是人物塑造＋事件还原，这个只是单纯事件还原，所以张涵予演得再拼命也没什么用，角色的剧作功能就限制死了。各路明星走马观花串场咱也不说什么毕竟多少还有点用，但强势插入关晓彤那段纯废戏是什么意思？看来博纳预算充足到没地方花了。事故前的众生相拍得算不错，几个群众演员存在感还挺强。回过头来，这片的片名起的真实操蛋，把“长”换成“组”就好很多，崇尚个人英雄主义不是美利坚那套吗，我们不是向来集体至上的吗？
松田龙平新女友,看过,还行,2019-09-30 21:50:09,45,很一般的电影……明明是很惊险的事 但太多民航其他的部门的人事出镜了 导致机上发生的事一直被分割 毫无刺激可言 而且黄志忠（李现领导）哭的那一刻真的是太好笑了……
okkkkkeai,看过,力荐,2019-09-30 23:21:48,43,袁泉真的好棒
晼晚,看过,还行,2019-09-28 21:55:42,39,能不能好好聚焦于机长、机组在危难时刻的表现？东一榔头西一棒槌的表现形式，将好不容易营造的紧张感消磨殆尽。脸谱化的人物，廉价的煽情，使这个本可以优秀的川航故事落后了隔壁萨利机长三十个紧急迫降。
ooops.,看过,还行,2019-09-30 23:30:37,33,充分认识到了艺术来源于生活而高于生活了……加那么多明星 某些演员就只需要做做表情就行了 真的很尴尬 最后副机长都那样了 都不需要上救护车的…好在过程的艰险还拍的可以
兔小兔,看过,还行,2019-09-28 21:54:29,41,好故事，没讲好。感觉铺了好多线，反而盖住了主角光环。。想到一个老片《紧急迫降》，全片看完就记住邵兵演的机长多么厉害。看，这就是效果。普通老百姓根本看不懂那些飞行数据，副线就得解释。可并没有……可惜了。已不是无间道和雏菊 伤城时期的刘伟强了
I’mAppalled,看过,还行,2019-09-30 23:29:24,33,"影片前半段可以给四星，但是后半段两星不能再多了。
另外大喊一声：
我爱袁泉！！！（超大声！破音！！）"
不脱袜子同学,看过,还行,2019-09-28 21:26:26,38,3星半吧，真实质感做的还是不错，中规中矩，故事就那样（“小正大”——小人物正能量大情怀），跟新闻报道区别不大，还是比《烈火英雄》强上不少，虽然某些大特写镜头和口号还是让人略感不适。对于川航太熟悉了，每次回家过秦岭基本都会遇上气流，空姐是真的漂亮，表示女演员都选长成那样的，没毛病：）
有有,看过,还行,2019-09-30 08:29:35,36,整体故事比较完整，中间过程不是很精彩，有些情节硬凑，最后迫降挺紧张的，袁泉气质真好，李沁是真的很漂亮
西帕克,看过,较差,2019-10-01 12:44:07,21,拖沓煽情，乘客戏多的可以凑一部《迷失》了。有英雄和庆功，但连飞机出了什么问题都没说。想想一场空难，也许只是为了虐一下欧豪？
小A,看过,推荐,2019-09-28 20:18:06,24,全明星阵容。和《紧急迫降》一样是全景视角，机组成员、各行各业各阶层乘客多角度还原灾难历史。Mike Leigh《彼铁卢》也是全景视角，可以相互比比有什么优劣。虽然张涵予很英勇，但实际上剧作的转折点在杜江身上，从客舱艰难走到驾驶舱，把副驾驶拉回来，自己戴上氧气面罩再给两个人戴上，三个人才算反客为主。“小潘”张磊戏不少。还有很多熟脸叫不上名，哪儿能看全部演员阵容吗？
天一久,看过,较差,2019-09-30 22:38:02,49,#中国机长#可能是期望太高……这是什么神仙剧本(╯‵□′)╯︵┻━┻没有好题材你拍不出东西就算了，现在硬件软件都齐了你就给我看这种故事？？？？这是什么老土到掉渣的审美和5毛抠图特效啊！你，告诉我为什么控制中心和塔台都搞的跟40年前奥特曼地球防卫中心似得？你看过20年前的紧急迫降嘛？！你看人家是怎么讲故事的！你告诉我2019年你拿这种东西出来你好意思吗？！莫名其妙大道理，莫名其妙煽情，真心太难看了……更是塞了一堆莫名其妙的演员进来，完全没有一个人物立得住。如坐针毡面无表情看完……我要再看一遍紧急迫降，萨利机长甚至更鬼扯的烈火凌云拯救我的血压【可惜了好题材……向真实事件中的相关人员致敬！！】——仅针对电影本身。【这片和烈火英雄一样，都是好题材，渣剧本，甚至渣的无比相似，仿佛出自一人之手，手动再见
我说文小博,看过,较差,2019-10-02 23:29:09,38,作为一个四川人，这件事从头到尾四川人民都非常清楚并且引以为豪，怎么拍得这么平！！刘机长下来的时候整只手都无法动弹直接送进医院，根本不是什么还能磨磨唧唧半天自己走回家，其实导演还原真实事件就好了，我泪点这么低的人，硬是一点没感动出来！可不可以跪求重拍！
Zzz,看过,还行,2020-01-06 16:57:59,0,现在看完了我已经快吐了，莫名其妙的感情戏，十分业余的航空act
深夜声噎,看过,力荐,2019-09-28 21:49:55,34,总算有部好看不错的，毕竟刘伟强，最美乘务长男姐超美棒哭!(片尾的原版也好美)，加一星，这才是正确的振奋人心方式，把牛做出来给大家看就对了，别老逼逼喊一堆口号，没有对比没有伤害，对比之下怒加一星，即使没有资格举手，也不打算生二胎，一刷杜比全景声厅，应该会是唯一二刷的国庆片，再刷个巨幕或IMAX版。李现是挺帅的。
舫原,看过,还行,2019-10-01 01:39:48,25,终于安全降落之后的戏份拖得太长了，要是那些后台的工作再加一些就好了，什么塔台啦控制室啦……毕竟，很少见到。演员是真养眼，男帅女靓，袁泉也太棒了！
Pluto,看过,还行,2019-09-30 20:15:48,27,优点是前半部分对机舱准备工作进行细致交代，有职业剧的范儿，有港片导演的节奏。明显的缺点是太平铺直叙，戏剧冲突根本不够，编剧真还不如若干年前的紧急迫降。袁泉气场到位，只是别的角色都交代了生活部分，怎么对她就虎头蛇尾了呢？张涵予气质符合，但只立了一个表面英雄形象，没有人味。
Pardon Me,看过,还行,2019-09-30 21:22:52,35,美女们让我移不开眼，还有杜江请求他一直演主旋律片我都能看下去。
无耻不混蛋,看过,较差,2019-10-02 15:20:33,23,半部好片，明明一小时就能“结束战斗”，硬硬撑成了将近两小时。掐成去尾，也就高空遇难部分能看，冲出云层后几乎都是废戏，只剩下没完没了的强煽情，对机长的塑造，既空洞又单薄，说机长牛只剩下竖大拇指。要不是袁泉、张涵予演技好，讲真，这电影跟《上海堡垒》半斤八两，离《萨利机长》中间差了10部《紧急迫降》。
谋杀游戏机,看过,2019-09-28 14:25:06, ,24,首先能看出来的是这片受到民航部门很多支持，对内部运营情况进行了细致和严谨的取材。其实对我个人来说，我最大的兴趣点是科普，坐飞机几百次也不会有机会了解飞行员和空乘到底是怎么工作的，为什么起飞降落要有那么繁琐的要求，这片是一个了解的入口。然后就是故事讲得还是挺真实的，没有虚构商业类型片那些花里胡哨的东西，不强行煽动情绪。《中国机长》这片名有一定代表性——它讲的不止是刘长健机长一个人的故事，而是这个系统里所有中国机长、空乘人员能最大化保障安全的原因。演员都不错，本人亲证川航空姐确实超美，哈。
Samueeeeeeel,看过,较差,2019-09-30 23:28:15,34,"我慢慢学着不再结合一部电影背后的真实故事去评价一部电影的优劣。如果真实事件足够震撼电影却拍的一塌糊涂，那不是对英雄更加的不尊敬，对观众更加的不真实吗？

多的不想说了，跟《萨利机长》相比，大概差了一百部《烈火英雄》吧。"
兜兜~,看过,较差,2019-09-30 22:35:34,46,这是什么……我最想看的情节那么短？我不想看太多家长里短好吗？做的决定那么简单？一堆人坐在屏幕面前紧张一下就是剧情张力了？关晓彤那帮子人是吃屎的吗？那么多空管部门也不解释一下……仓促了点吧朋友
酒酒,看过,2019-12-28 13:45:26, ,3,“四川8633，成都在叫你，听到请回答”
女神的秋裤,看过,推荐,2019-09-28 21:17:59,24,整体可以，目测能打。虽然还是有剧情台词刻意的问题，重复单一的镜头凸显出视角和机位的匮乏，个别支线有点奇怪，但整体基本呈现出一个完整惊现和感人的故事。
托尼·王大拿,看过,很差,2019-10-21 21:15:01,12,“灾难”大电影，废戏一货舱。
王壬土,看过,还行,2019-09-30 21:46:52,35,张涵予有多man   几个硬加戏的和几段煽情的  就有多尬
张凌岛,看过,较差,2019-09-30 21:39:00,29,原型挺好，最商业最广谱的题材拍成这个样子刘伟强不行！前半小时无事发生后半小时拖拖拉拉。ab和关晓彤怎么也没个预警。
soarla,看过,还行,2019-09-28 20:52:40,35,去看电影之前看了面对面对包括机长刘传建和乘务长毕楠在内的机组人员的采访以及网上川航8633遭遇事故前后的录音，觉得刘机长真的很牛，也很为整个机组人员相互之间的信任和完美的配合感动和敬佩。但是电影有点太刻意煽情，而且剧情有点过于平面化和脸谱化了。只能说一般。最后希望事故的原因调查早日出结果，挡风玻璃为何会突然碎掉导致128条生命于危难之中飘摇，尽快给公众一个交代，这个才是最重要且不能被淡忘的。
麻绳,看过,较差,2019-10-01 20:13:35,14,当初知道这个事要拍电影就奇怪该怎么拍，本来就是一个发生故障后按照常规操作坚持到安全返航的事故，既不传奇也不灾难。看了以后才知道，靠的是兑水。110分钟的电影，展现事故的也就40分钟吧，还一多半放在了空姐和地面指挥上，并没有中国机长多少事。飞机着陆了之后还有半小时才结束，漫长的垃圾时间。
法棍老人,看过,还行,2019-09-28 20:58:13,15,敬畏生命，敬畏责任，敬畏规章。
让我留在你身边,看过,推荐,2019-09-30 17:01:37,28,真实事件加分吧，作为电影还是差了很多
巴伐利亞酒神,看过,还行,2019-10-14 16:03:20,8,吃火锅时，请不要唱歌，谢谢。
five2uknow,看过,还行,2019-09-30 19:01:51,31,瑕疵也不少，但能让人看的不太记得时间流逝，至少说明足够有吸引力了。
三千岁,看过,较差,2019-10-02 23:17:58,21,川航3U8633真实事件只有34分钟，从事故发生到飞机降落。电影进行了非虚构性改编，也就是做了90分钟左右的“戏”，艺术化改编无可厚非。这九十分钟里空乘人员安抚乘客几乎占去一半比重，机场、塔台、军方、指挥中心等分掉剩余三分之一，片头片尾的“加戏”，以及看似凶险恶劣的气候等。不同于好莱坞以人为主的叙事方式，本片以事开始，采用散点视角轻描淡写的对事件主要人物进行粗线条勾勒，导致的结果是所有的人物都欠火候，没有情绪积累到释放的层进过程。关晓彤的附线到底在干嘛？抱骨灰的人有什么下文？机舱内人物只是机械的负责紧张、慌乱，空姐就机械的负责背台词。从篇幅比例来讲，机长刘长健的内心戏几乎为零，驾驶舱内的反应应变以及专业视角的呈现很尴尬。改名《中国空姐》还是比较恰当的。
mOco,看过,还行,2019-10-02 13:06:08,10,把创作目标局限在了还原整个事件，自行拉开了和《萨利机长》的差距。空难段落固然动人心魄，但是反倒让我惊喜的是建置阶段出发前准备的蒙太奇段落（也就只有这么点了）。刻意煽情，勾勒并不成功的乘客群像以及吃瓜群众（关晓彤到底是什么情况），以及冗长无聊的收尾段落。
chanfukl,看过,较差,2019-09-29 14:16:47,23,不及格，塞的人物太多导致主线分散，按照现在的情况至少可以再砍掉20分钟，各种群像刻画以及回忆让原本好好的叙事节奏瞬间崩塌，结尾主旋律太过强行，尬到。
刘十九,看过,还行,2019-09-30 09:39:48,16,被毛阿敏的推广曲唱哭买的票，最后发现果然歌比电影出色。整个事件为拍而拍的痕迹太重了，感觉编剧和导演都还需要时间打磨。而且还出现了ab和关晓彤是怎么回事？？宣传时候为什么不提前告知？名副其实的灾难片了！
九言口上,看过,较差,2019-09-30 22:13:50,23,"每一个奇迹的发生，都不是偶然。
中国机长货真价实，《中国机长》两面三刀。"
张咏轩Wayne®,看过,力荐,2019-09-28 22:12:24,28,头回体验全场尖叫的惊心动魄，把个人对恐飞的心理催升至最大化，焦虑，紧张，失神，好比每次乘飞都要把命交给奇迹的暗自祈祷，刘伟强用强大的导演功底，以好莱坞式的宏大格局娓娓道来，机组人员，地面基站服务，以及乘客群像都给了小篇幅的刻画，然后以轻重缓急有条不紊的叙事逐步支配着观众对真实的恐惧，虽然对事件有所了解，但以全程示人还是触目惊心，见证了万分之一的渺茫几率，还原了中国机长和空服的专业素养，短短的100分钟内情绪不断转折，心情复杂，焦灼惶恐，还有劫后余生的喜悦，和家人重逢战友团聚后的幸福，以及安抵后机长对着凌乱机舱沉默的感同身受，电影热血又带感，真实而克制，完整度和妥帖感恰到好处，为这次航空史上最不可能的任务骄傲且自豪！
古尔齐亚,看过,推荐,2019-09-28 21:50:39,11,拍出了民航机组的许多工作细节，正是这些细节告诉我们，外人眼中光鲜亮丽的机组，并不仅仅是美在其外，而是有着强大专业背景训练的高强度工作，所以我很喜欢片中袁泉在镇住愤怒乘客时的那句话：飞机给你你会开么？
牛逼的大叔,看过,推荐,2019-09-30 19:02:12,33,总体上除了那些航空爱好者有点突兀外，没什么太大的毛病
tulaoji,看过,还行,2019-09-28 20:49:35,24,拖沓无意义的感情戏和煽情坏了个好故事
失控的小跳蛋！,看过,推荐,2019-10-01 03:54:38,17,欧豪太可怜惹，重头戏全程参与，结果脸都没露几个，好不容易露脸了，结果已经变猪头了😂
天马星,看过,较差,2019-09-30 18:18:30,22,和《攀登者》一样的毛病，导演和编剧不务正业拿大量没有感情的水货片段来糊弄观众，浪费题材浪费演员，刘伟强的水准甚至不如一集《空中浩劫》的水准。
Roulling,看过,推荐,2019-09-30 21:24:13,27,1.国庆第二场，20190930点映；2.从电影的故事性来讲，中段还可以更紧张曲折，把后二三十分钟感情戏匀出来观感大概会更强，真实的故事一定更惊心动魄；3.张涵予发挥稳定（除了眉毛画得有点出戏），袁泉优秀，杜江李沁还有许多一闪而过的演员合格，张天爱欧豪关晓彤天使宝贝很尬；4.看到武警消防医护划一赶来，看到成都拉萨空军各方闪回，心中忽然涌出“你的背后有国家”这句话，胸前的党徽更鲜艳了；5.陈光荣厉害，bgm我喜欢！6.虽然还有很大的进步空间，但我们国家也能拍出各路类型片了，今后会更好；7.在《攀登者》的对比之下，决定加一星。
邱小明,看过,较差,2019-09-28 21:18:52,21,看到最后“刘伟强导演作品”几个字，我哭了
巽,看过,2019-10-04 17:46:55, ,13,这么好的题材，拍得这么稀松无味的，可耻的浪费！整个片子充满了应试作文赶作业的气息，还是那种格式关键词字数都规定好的八股文，规定2000字，憋出600，抬头一看，差得老远，又憋到800，1200，1800，最后用尽力气抻到2000交卷。用我们重庆话说，叫屙节节屎。（不过这片子很适合在川渝跟家人乡民一起看，热热闹闹的，观众会给最朴素的情绪反应，并大量发送实时方言弹幕，连小孩子吵闹都不觉得烦了，只觉得临场感炒鸡棒。
字母君,看过,较差,2019-09-28 20:13:39,26,"人物塑造非常糟糕的科普片，一出90%角色都没有作用的群戏，大多时间都是音乐、大嗓门和音效三条轨道在比谁更吵。一众女角色从头到尾妆都不带花，头等舱那位更是冷静得像个恐怖分子。关晓彤、余皑磊、Angelababy、调度台、会议室、各大机场，支线那么多，可谁来解释下它们都干了些啥？
不过从遇险到冲出云层的部分几乎都与真实时间同步，这点还蛮有趣的。而且从小场景细碎剪辑的室内戏空间关系上也可以看出香港主流类型片导演与某些大陆主流类型片导演在调度能力上的差距（说的就是你，郭帆！）。"
武侠小王子,看过,还行,2019-10-06 12:50:26,0,从《武林怪兽》到《中国机长》，刘伟强导演是如何实现豆瓣评分大逆袭的？
扣爷爷,看过,很差,2019-10-01 18:58:48,23,导演把灾难片真正地拍成了灾难。从最开始的群像混剪搭配聒噪不停的配乐就隐约觉得两星预定，没想到看完连两颗星都不想给了。配乐真的瑞思拜，看来导演也知道停下音乐画面就会无比尴尬，飞机还没完全解除危机凯旋的音乐直接起来了！至于人物刻画，对不起，没有表演，看完你甚至怀疑机长是不是主角，而群像成为了真正的机场宣传片空镜头。视觉娱乐？飞机除了晃就是晃，没了！飞机坏了一块前挡风这个事五分钟后导演自己都忘了，飞行员该干嘛干嘛一点没影响，对比同样真事改编的烈火英雄真是一个天一个地。对了，还有杨颖关晓彤，你们是来干嘛的？剧组的盒饭就这么好吃吗？
CeneridiLeslie,看过,2019-09-26 22:19:02, ,17,"我曾在《烈火英雄》的影评里写道：“编剧中的大陆编剧叫于勇敢，真是够勇敢的，一看他还写了《中国机长》，心里一咯噔，得，又毁了一个好题材。
博纳+伟强+勇敢，堪称国难财王炸组合。
   这样下去估计离“徽章电影”也不远了，以后主旋律电影干脆全片警徽挂左上角，国徽挂右上角，播新闻联播得了。” 看完点映，果然是八九不离十"
孟三哥,看过,还行,2019-09-28 21:23:52,21,觉得问题较大的地方一是结尾稍微有些冗长。二是对刘传健的刻画太单一了。总的来说，是合格的商业片，同场的评价也都算不错。
眼袋男孩,看过,较差,2019-09-30 16:56:56,22,100分钟里面只有10分钟精彩。故事是很值得人们感动，但是事实上这件事也拍不了这么久的电影  其实精彩的部分只有穿过积雨云的时候，剩下全部都是在凑数看着挺坐立难安的。演员的表演都有一种大义凛然的感觉，甚至有些台词不知从何而来。毕竟这件事发生的不久，确实没有太多发挥的余地。但是证明了一点，或许别这么急功近利可能效果好一点
草威,看过,很差,2019-10-07 23:09:31,10,既然已经照着正能量宣传片拍了，为什么还要把机组人员拍得这么风尘呢？飞机为啥出事？机长具体做了啥？出了这么大事怎么和乘客交待的？看完了一概不知。演员气质的low和影片内核的low真是交相辉映。妥妥的灾难片。
德卡的羊,看过,还行,2019-10-01 15:36:03,11,60/100，真实事件的魅力太大了，不过本片总体也还算合格的灾难片，顺带还科普了点民航知识，对于共情与煽情的把握和运用非常好。问题主要是几个方面：对事件多角度的展现肯定是必要的，然而截面太多就破坏节奏了（比如完全没用的gxt部分）；然后片名都叫《机长》了，可对于主角的塑造还是太少，基本没什么角色魅力；然后就是结构问题，本可以结合主角拍出家庭-工作-家庭的漂亮结构，收尾偏偏要像狗皮膏药一样一拖再拖，纯属破坏戏剧了。
紹宇くん,看过,还行,2019-12-10 03:24:09,0,拍摄高质量大场面大片即视感，但剧本不咋滴，直接爆米花带过。
🌵🌵,看过,较差,2019-10-03 21:43:57,9,这是国庆档三部中献礼气息最弱的但它展现又是最健康的一种献礼思路，也就是完善有效且能相互配合的行业制度和各司其职的专业人员，剧作的难度在于空险过程的时间很短该如何撑起一部电影的时长，那编剧只能去不加思索地增添（没用的）视角，但这些铺展开（又极其刻板）的人物群像并没有跟主线紧密地对接。还有就是类似于危机的化解纯靠信念（像最后减速的问题，给人感觉就是三人众志成城然后凭借手劲就抵消了巨大的飞机惯性）这种国产类型片通病。
景色分明o_0,看过,较差,2019-09-30 23:26:18,20,结尾真是一言难尽
卫斯理,看过,还行,2019-09-29 00:13:14,20,冲着我一个朋友在里面演了个小角色，多给1星。作为曾经拍过古惑仔和无间道的刘伟强，这个表现自然是不能让人满意的，光观察飞机定位的机构就有4个居多？还有关晓彤那个角色，这些角色的设置除了让这一众本来名气本就不小的演员再继续无底线刷存在感还有何用意？欧豪的油腻和杜江的花心算是里面为数不多正常的人物设置了，只不过在这样一部口号电影中，显得太刻意。
哥本哈树根,看过,推荐,2019-09-28 19:59:44,12,张涵予的演技完全得不到发挥！
自在如风的，,看过,还行,2019-09-27 16:32:28,21,好一般啊！这绝不是一个“著名导演”的电影水平！不仅如此，电影刻意地丰富角色、刻意地铺垫群像、刻意地为了阵容去加那些没必要的故事线和戏份、刻意地再加一个高潮弱化了“真实”部分的感官。主创觉得这是“艺术加工”，其实呢……“真实事件改编”因为这些电影常见的俗套变得更加平庸了！
小瓜呆,看过,推荐,2019-12-05 10:58:56,1,想看袁泉
sudamasiki,看过,很差,2019-09-28 21:13:25,24,"观感真的一降再降，用两个字形容:稀碎。结尾直接把我雷成1星。

这部电影值得买账的只有飞机挡风玻璃破碎后那十分钟的惊险场面！
总体来讲:电影感很差，塞的太满，太乱，情感表现和人物塑造能力还不如我的祖国十分之一。平淡和杂乱感并不是源于导演那些记录性的群众镜头，而是从头到尾导演只是平庸而虚假的呈现那些琐碎的小人物，没有真实感也没有共鸣，演员是ok的，说不上好，但是不拉后腿，导演和编剧才是最大的雷。"
秦小翁,看过,还行,2019-09-28 23:45:34,17,全程节奏感还不错，但始终差点意思。毕竟知道这是真人真事，怀抱着几分敬意
电影榨汁,看过,推荐,2019-09-28 19:46:26,20,真不如叫《7700》，当时机长发出的飞机异常代码，救了这么多人，为机长点赞
色烈芬_,看过,推荐,2019-10-05 16:44:09,6,晕倒的空姐有意识后第一件事是固定好餐车轮子，呼吸困难的乘务长先用广播安慰好乘客再才是吸氧，劫后余生的机长想到面对乘客第一反应是道歉，衷心地请大家相信，你们能遇到的所有机组成员，都一定会像电影里的英雄一样为我们付出着的。
elin,看过,较差,2019-09-30 22:43:06,24,5分吧 没有后面半个小时 可以6.5分 后面煽情没完没了 和尿不尽一样 还尴尬 乘客群像描写太刻意 台词也尴尬 本来很好的题材被导演糟蹋了 换个导演就好了 本片最大的亮点就是袁泉了吧 真的很有气质 演出了乘务员临危不乱的感觉 dj和ab还有女乘客 oh和zta的感情戏写得好差 还毫无意义
挪威耀阳,看过,较差,2019-09-28 21:41:10,24,航空安全教育科普片
圣迭戈-北岛,看过,还行,2019-09-28 23:21:16,19,川航3U8633是稳当飞回来了，电影却坠毁了。点映，6分。刘伟强导演，你可是拍过《无间道》的人啊，都9102年了，这镜头语言怎么一股子路边传媒公司质感……抛开飞行专业技术问题和魔改事实桥段，作为一部普通商业片也是有问题的。该片主创班底可能和《烈火英雄》一样（特别是编剧），或是背靠背拍摄，所以问题相似，从剧本到执行，很像是零散素材的无序堆砌（文本无重心、剪辑失控、节奏失衡），且素材本身（摄影、表演、氛围）质量也不尽人意，缺失了商业片应有的基础质感，甚至片头对于飞行质感的捕捉都比正片更到位。删掉魔改桥段，模仿《萨利机长》加深对于飞行职业特殊性的描写（剧本原有手法很幼稚，角色没有在反差中立起来）是本片的出路。飞行特摄加分，毕竟一比一还原机舱，但是飞行场景的特效部分5毛。张天爱加分。
南悠一,看过,较差,2019-09-30 23:02:54,11,原型事件应该是很牛的事，可惜这部电影没拍出来，刘伟强的导演能力几乎把人物关系都搅乱了。
睡不着就不睡辣,看过,推荐,2019-09-30 23:30:28,16,空中客舱部分很棒，乘务组准备部分挺好的，前后节奏失控减一星，部分支线没必要并且突兀影响观感减一星，袁泉李沁加一星。
方脸杜若n,看过,还行,2019-10-04 00:17:58,0,千万别刻意煽情，讲究实际，注意细节。希望拍出真正的英雄机长。———————— 分割线————————今晚在远大五号厅看的，没有可吐槽的地方，中规中矩吧，致敬刘机长。
Capariel,看过,还行,2019-09-30 16:01:00,26,我觉得大家的表演总体来说都OK，特别是看到袁老师真是不忍心打低分……可剧本也太流水账了……角色扁平脸谱化……果然还是没能超越当年那部《紧急迫降》……也不知道从什么时候开始的，国产电影没有配乐就不会拍了……另外想说一句，关晓彤的角色代表了航空迷特别是民航爱好者群体，这是个挺不错的设置……
方枪枪,看过,还行,2019-12-02 20:21:02,11,还真的挺惊心动魄的....就是关晓彤那条线不知道是干啥的
