用户,是否看过,评分,评论时间,有用数,评论
CharlesChou,看过,力荐,2020-01-02 00:44:23,4,年度儿童片了
风间隼,看过,还行,2020-02-07 19:54:18,5,幻想人物，儿童视角，荒诞现实，所有手法都不新鲜。体现出了好莱坞善于将一切艺术创新融入主流叙事的本色。质感做得过分鲜亮了，感觉是影城里拍出来的。所有对邪恶的展现都过于幼稚，这用“孩子眼中的世界”是解释不过去的，毕竟拍的不是儿童片。只有老妈死的那个场面稍微有点触动人心，不过说实话，斯嘉丽对这个角色而言有点过于漂亮了。
没十斤公爵BOT,看过,推荐,2020-01-03 21:43:08,6,"《乔乔兔》究竟解构了什么？回答这一问题，我们就必须从被阉割的父权和意识形态二者中选择其一，or literally takes all，在影片开场，当象征无能，疲软父亲的希特勒弯下腰，出现在观众面前之时，他是无害的，这暗示着无论是纳粹的暴行也好，父亲的阴影也罢，着如果我们想要对抗意识形态，就必须主动注射一小片疫苗化的意识形态，当藏在柜子里的犹太女孩Elsa向JOJO描绘（纳粹想象中的“邪恶”犹太人）时，她没有明确地对抗投射过来的凝视，而是加速这种幻想，以便随后取代了Inca的符号位置，通过无法察觉的淫秽，她完成了最为微观层面的抵抗，接过男孩的俄狄浦斯幻想，然后充分利用之。
很多人将其比作罗伯特·贝尼尼，但是《乔乔兔》却潜在得通过一种战争机器式的影像，揭幕《美丽人生》中父亲潜藏着的淫秽真相。"
我爱罗宾,看过,还行,2019-12-30 01:48:47,7,一个德国故事从头至尾都是美国的东西，演员到处散发着好莱坞气息，行为方式也很美国，说教也很美国。效果和真人版《死神》类似，表演变成了cosplay
-,看过,还行,2020-02-09 03:09:07,5,3.5
后自愈,看过,推荐,2019-11-15 00:50:29,9,用童话故事包裹童心，可当炮火来临时，暖色调褪去，是任何糖果色也改写不了的残忍，眼泪就在那时止不住。斯佳丽和山姆·洛克威尔分别贡献了本片两大泪点时刻，对人性的刻画和对偏见的讽刺展现的轻盈又深刻。在和平到来的第一天，终于得以自由舞蹈。
廢土客,看过,推荐,2020-02-18 00:02:02,0,喜歡taika呀，因為BOY認識他，後來居然拍雷神啦！又酷又可愛的人。
仿真男孩哪吒,看过,推荐,2020-02-08 12:22:59,2,不是强有力的BP，但是优秀的儿童影片。你敢直视老虎的眼睛吗？你敢将肚子装满蝴蝶吗？Scarlett的确值得提名女配。想看导演拍吸血鬼生活之儿童吸血鬼。从来没想到元首演讲和披头士这么配。
Ron Chan,看过,推荐,2020-01-19 23:27:58,4,这前半段的风格像极了韦斯·安德森，甚至一度感觉导演就是韦斯，后半段就越发的残忍，用小孩的角度去看战争，反而更加纯粹，残酷的童年和成长史，没有刻意的煽情，很多东西点到为止，加上全片都用喜剧来包裹，不仅没有淡化它的悲伤，反而加重了战争的荒唐，把电影的主题表现得更清晰，讽刺的同时又流露出最自然的感动。山姆·洛克威尔一如既往的抢戏。
igrɛkonze,看过,推荐,2019-12-31 21:13:51,6,一直以为是个特别恶搞的纯喜剧 老阿姨我被打得措手不及 这几年见到乱世中善良的人和披着狼皮的羊 都很好哭 当然这个不能和狮子王比 但我一瞬间想到辛巴失去木法沙的场景 还不会系鞋带的jojo扒拉着妈妈的鞋 老阿姨心都碎了 后面还有独眼gay教官turns out心地善良 心碎X2 片尾Heroes听完 走回现实世界见到满街的真Nazi 还有什么好说 再听一百遍heroes吧
iriselite,看过,推荐,2020-01-09 21:09:17,1,本片的类型比较多元，可以归类为儿童荒诞战争喜剧。论剧情完全是现实题材之上的奇幻故事，充满夸张的元素及设定。全片开头是披头士的歌曲，结尾是大宝hero的德语版歌曲，首尾呼应，跳脱开二战的背景，融入当代韵味。开头的推进比较缓慢，后面渐入佳境，视觉、服装设计美，具有看点，小男孩是我近些年看过的电影里最漂亮的。他的表演也是可圈可点。不过整体的故事叙事比较弱，透过小男孩的视野才显得丰富饱满，本片不是儿童片，适合至少青春期以上的孩子观看，残酷战争的奇幻版。
阿德,看过,力荐,2020-01-10 00:05:30,5,笑着笑着就哭了，演jojo的小男孩太赞了。
荔枝超人,看过,较差,2020-02-08 23:31:10,5,找些讲英文的小孩来开这种玩笑，好笑吗。
Fei,看过,力荐,2019-11-02 14:31:25,4,非常非常棒 英语再好一点就能听懂更多笑点了。。。旁边的大哥一会儿笑一会儿哭。。。
王写写,看过,还行,2020-02-05 19:39:41,3,前面实在太无聊了，盖世太保搜家之后才稍微好点，但是结尾又太无聊了
Paco,看过,较差,2020-02-08 02:30:11,3,2.5。Warm but cheap.“儿童视角”的遮丑效用远远高于其他。今年奥提里的最差应该没跑了。
马泽尔法克尔,看过,力荐,2020-02-18 09:39:47,6,纳年纳兔纳些事儿
OCT IO≯,看过,推荐,2020-02-09 20:02:17,2,能把一个题材这么苦大仇深的故事讲成这样，导演一定有一颗才华满溢的赤子之心……系鞋带那段心都碎了，jojo是个如此强大的孩子……
刘小流,看过,推荐,2020-01-06 00:16:33,2,我腹黑地想 ，乔乔用谎言从此霸占媳妇了……这次的寡姐，演的才是最让人想拥有的女主角，全程发光
mOco,看过,推荐,2020-01-05 22:03:02,3,从少年纳粹的角度来讲二战，幻想中的朋友是希特勒，因被困在墙中的犹太女孩而开始反思，叙事角度太棒了。剧作非常扎实且流畅。第一次看到绞刑架时，妈妈扭过乔乔的头让他直面；妈妈扮做爸爸与乔乔的相处；妈妈的鞋出现在绞刑架上后屋顶的眼睛；还有配乐都太让人印象深刻了。
悲欢离合变速箱,看过,力荐,2020-01-02 19:49:51,4,"You drink champagne if you’re happy. Champagne if you’re sad. You drive a car. You gamble if you want. Own diamonds. Learn how to fire a gun. You travel to Morocco. Take up lovers, and make them suffer. You look a tiger in the eye. And trust without fear. That’s what it is to be a woman."
颜落寒,看过,推荐,2019-12-28 22:33:16,4,肚子里的蝴蝶。里尔克的诗句。爱的力量。一起跳舞。感谢漫威放过斯嘉丽，让她又能重新做自己。
seamouse,看过,力荐,2019-11-16 11:38:58,6,纳粹赢了战争，德国男孩就能和心爱的犹太女孩跳舞了。这是《铁托与我》和《月升王国》之后看到的最好儿童片了。
Mr. Infamous,看过,力荐,2020-02-04 23:58:36,3,跳舞的人是自由的。那座桥曾经遍布舞动的情侣，那个国度本该是花与阳光的天地，那些小孩，没有纳粹或粉红种种扭曲狭隘的概念，他们该去爬树，然后在不经意间摔下来，藏起一个充满童真的过往。事到如今，在似曾相识的残酷世间挖一口冰淇淋，觉得勺子都是利器，而那些绚丽的色彩和烂漫的爱成了圣体。看到那双红白皮鞋垂下，心无可挽回地痛，而稚气的人，该当长出志气了。四星半。
锐利修蕊,看过,推荐,2020-01-04 18:45:51,2,根本就不是喜剧！从抱着鞋子开始整部电影的风格大变，随后屋顶窗户造型的三层含义镜头，就像是揭下“儿童视角”的面具，让观影回归裸眼下的真实世界。剧本也写的很巧，是从外部逐渐瓦解家的内里，让随波逐流的洗脑，完成最大的反效用。相比众人都觉得妈妈和教官角色的泪点，我反而好喜欢使用Rebel Wilson制造出的反差性，特别是她最后那场开炮的完结，也让电影的讽刺意味扩散开来。这部电影最大的遗憾是他做的不够极端，但正因为这个“不够”，才突显了他的难得。要从导演的颜粉变成才华粉啦！
张咏轩Wayne®,看过,推荐,2020-01-03 11:45:00,4,用童话包裹童心，以喜剧揭开悲剧，独特的反差叙事，以小孩的视角审视二战的残酷，解构德国法西斯的行径，带着孩子的纯真，赋予故事的多面性。影片前半段色彩斑斓，光影明媚，好似《月升王国》的安德森附体，荒诞滑稽，轻快俏皮，后半段撕下糖衣包装，展现真实的世界，成年人褪去童真后，却满眼都是残酷和悲伤。乔乔异想的“希特勒”，斯嘉丽饰演的乔妈，暗格里生存的犹太女孩， 都是奇幻世界到美好向往的点睛人物，同时也是撕开真实的转泪点，电影对人性的刻画和对偏见的讽刺深刻又轻盈，举重若轻，温暖悲伤，悲惨底色隐藏在欢乐与戏谑里，在大笑之余又不得不暗自伤神，好在在和平到来的第一天，他们得以自由舞蹈，正义在黎明前终将胜利。★★★★
柯里昂,看过,推荐,2019-12-26 10:39:11,2,三星半。原著自带的暗黑讽刺风，加上导演偶有的灵光乍现，再加上一组颇具看点的群戏表演，整体的娱乐性还是很高。
Virgin!,看过,力荐,2020-02-11 18:47:25,2,这个5星由各个半星组成 故事 编剧 妆饰 表演 配乐 插曲等等。。而当最后一幕 大宝爷的Heros 前奏响起的时候 瞬间泪目 满星补齐! let's dance~ war is over & u r my hero!:)。。
子戈,看过,还行,2019-12-26 19:50:49,6,"这个……哪有那么好啊？
奇思妙想，看得出来。
但一通瞎想最后的结果，却又太浮于表面。就像一出魔术的穿帮镜头，看得人兴味索然。"
思路乐,看过,较差,2020-02-07 15:22:17,4,【C－】才华横溢？不如说是黔驴技穷。师承《美丽人生》？反而对比出贝尼尼的尺度拿捏是如此得当。用孩子的视角去揭示战争？可它简直轻浮的难以置信。在这部《Jojo Rubbish》的衬托下，《1917》的战争立场与意识形态竟是那般“正确”且“伟岸”。
科林,看过,推荐,2020-02-14 15:27:47,2,小屁孩装大人的一副样子又欠揍又可爱。逗趣糖衣包裹的伤感内芯，不同于《美丽人生》，这部更荒诞还略带奇幻，一肚的蝴蝶、母亲的皮鞋、不停的Heil Hitler、Heil Hitler、Heil Hitler、Heil Hitler、Heil Hitler、Heil Hitler、Heil Hitler、Heil Hitler、Heil Hitler、Heil Hitler、Heil Hitler、Heil Hitler、Heil Hitler、Heil Hitler、Heil Hitler、Heil Hitler、Heil Hitler、Heil Hitler、Heil Hitler……
Xavius,看过,推荐,2020-01-03 19:32:34,1,Awwwwwwwwww. 周周真是让人一见倾心的小男孩。Scarlett Johanson的声音真像Rashida Jones = =|||
山上风下,看过,还行,2019-12-06 08:08:24,3,澳门iffam 韦斯安德森的美术风格，清洁版拜伦科恩式的笑点。或许我们从未在一个儿童狂热分子的视角去解读这场被对立者/胜利者/正义者定义的战争，如此我们发现，真实的生离死别带来的恐惧，才是反战的根源。
奕奕舟行,看过,较差,2020-02-11 20:39:17,4,这剧本糊弄人呢，说过誉都是抬举
netwilliam,看过,还行,2020-01-09 18:47:31,5,过分浮于形式，内涵深度几无。小演员演技以及布景配色是亮点。
Lightyears,看过,较差,2019-10-30 10:07:30,7,用戏谑希特勒做噱头，但在战争伦理上毫无新意，甚至只是把战时德国做布景搭建一个coming of age的故事。前半部分花了很大力气实验这种快节奏的舞台剧式的夸张而疏离的美学，有些地方做的也的确很幽默，但是后面为了让观众有所共情又不得不回到正常手法，以至于整个观影过程很分裂。用这样沉重的题材来实验这样一种现代消费主义时代产出的美学（有点Fleabag自说自话的感觉），我觉得不太合适。另外，同样是讲政治，这部片和隔壁的Joker 寄生虫比一比，时代精神在哪里？
kylegun,看过,力荐,2020-02-09 19:23:12,2,五彩奔腾希特勒，丢雷错误示范，里尔克泡妞宝典，舞鞋与视线平齐……较《美丽人生》更低幼些的战争童话，不妨碍好看
基闹,看过,推荐,2020-01-20 11:53:54,10,“鞋子”那场戏拍的太好了，心碎又温柔，镜头到底也没移上去，真是善良的导演。
翕如,看过,推荐,2019-11-18 11:15:56,8,这部电影影评特别两极分化。但是，能够用荒诞的hilarity去讲述黑暗是很需要勇气和洞察力的。
蓝谷的风儿,看过,还行,2019-12-29 14:26:01,6,"果然还是高估导演的才华了，美学上离韦斯安德森还差许多条街，几个关键的情感转折点的处理无甚亮点，尤其是结尾男主角感受到战争真实的残酷那组镜头。
当然，它的娱乐性和对观众友好程度都非常的高，多伦多第一可以理解。还有，寡姐的角色太牵动人心了，这个完全可以提女配啊。还有男主小正太，啊他真的太会演了，太可爱了"
Joker,看过,较差,2020-02-19 21:11:36,3,在伟大的元首眼中，温顺的兔子不是懦夫。在清澈的少女面前，冰冷的铁鹰更像囚徒。桀骜不驯的德国灵魂，高呼万岁，就算遍体鳞伤，也没丢了热忱。彷徨无助的犹太罪人，心怀光明，就算东躲西藏，依然保持童真。梦中的蝴蝶飞进老虎的眼睛，脚上的鞋带残留人性的余温。谣言与绞刑架背后的童话，又有谁相信。维迪提退步了，又或者说他变得更保守，儿童视角+反战题材，几乎就等同于主流电影中的免死金牌，稍微花点心思，分数就不会太低。但明眼人都看得出，不管是异想世界，还是乔乔与兔子，都是一个残缺的表达，异想世界只有元首，没有世界，兔子更是有头没尾，除了开篇仅存的一丝荒诞，后面完全脱节，节奏和情绪全散架了。用一个多小时的闭合空间来讲述跨国忘年恋，真的与反战主题对得上么？你真以为弄几张讽刺犹太人的画就是描写战争刻画爱了，成熟点行么？
wild life,看过,力荐,2020-02-07 11:22:33,4,后半段超出了预期，有很多很感动的段落，妈妈的死，攻克柏林，洛克威尔牺牲，都很好看，唯一的问题是这假想希特勒对剧情推进度几乎为零，沦为塔伊加秀自己表演的工具，洛克威尔算找着自己戏路了，这种有点痞但是心肠好的角色太合适他了。
Die Katze,看过,还行,2019-11-02 14:21:27,3,剧照和预告片较好
魂,看过,较差,2020-01-07 12:13:23,2,全片像是神游即兴发挥状态拍出来的（贬义），没一个明显的重点内核。节奏较遭，太拖沓。从头到尾找不到共鸣和代入点。不深刻属于意料之中也说不上扣分项，可甚至都不够幽默不好笑。
休洗紅,看过,推荐,2020-02-11 16:12:50,0,黑色幽默，兒童視角。儘量簡化、輕松化乃至在一定程度上美化了二戰現實，但幸好真實自有千鈞之力。
Dinkon,看过,推荐,2020-01-02 05:02:19,3,汤包开始演妈了....
萨库拉,看过,还行,2020-01-11 19:19:32,2,想象力和幽默感都蛮一般的，远没有《吸血鬼生活》那么灵气爆棚。但鞋子用得好，第一次特写是美好，第二次是残忍。
臻圣,看过,推荐,2019-12-29 02:35:41,2,"说一句JO厨梗:这代乔乔生在二战时期的德国，替身是“希特勒”。
回归正题，影片棒在角度选取的巧妙。通过德国小男孩乔乔的主观视角去解构二战德军法西斯的行径。带着孩童般的滑稽可爱，赋予故事的多面性。
导演亲自上阵演起了乔乔脑海中臆想出来的“元首”希特勒，这种带着动画片般想象的呈现方式增加了影片奇幻色彩，效果立竿见影。而二者间的关系变化(从“崇拜""到“质疑""到“高喊滚出去”)其实就是二战德军宣战到失败的缩影。
斯嘉丽诠释的乔乔妈妈很有魅力。尽自己所能守护着乔乔的心灵，收留犹太女孩倡导和平，实力圈粉。
现实的战争如果可以像两个孩子打闹后就能握手和解该多美好。"
湘西凤凰寨寨主,看过,较差,2019-12-08 04:24:38,5,期望越大，失望越大。人物没有说服力，很多设定看得人难受。强制煽情，没有意思。
451½°F™,看过,推荐,2020-01-07 19:32:01,4,某些过高的口碑还是有太多情感因素——包括小孩子的天然萌和想象中元首的蠢萌，主题比较教育化——当周遭世界与自己想象（被教育）大相径庭时，应该不抱成见得去寻找自己的答案。
TM1001,看过,推荐,2020-01-19 12:31:56,1,应该有两处会有掌声：小男主一脚把希特勒踹出窗户时、结尾热烈的摇滚乐响起两个小朋友开始跳舞的时候。女秘书让小男主去发的传单就是历史上希特勒用过并被记录进艺术史的传单。这片成为最早定档引进国内的奥斯卡提名是因为里面提到了中国么？希望斯嘉丽这届至少能拿个女配，妈妈演的真心不错。
pillbug,看过,推荐,2020-02-16 04:26:20,1,Jo Jo的小伙伴小胖子真是萌化了！
谢谢你们的鱼,看过,还行,2020-02-06 23:30:26,2,看得到很多致敬To Be or Not to Be的痕迹，故事核心有些许单薄，时代感有点迷，但是表现形式和导演趣味都很加分，作为用喜剧包装战争悲剧的电影其实比《美丽人生》高级很多，但是，说实话，对影片想要表达的东西确实非常不感冒，所以，全程都看不进去。
郭连凯,看过,推荐,2020-01-07 22:36:03,2,"we can be heroes, just for one day"
维城乱马,看过,力荐,2020-02-12 22:01:21,2,真，善，美！太好看了！纯真，善良，坚强，勇敢，幽默，乐观…几乎可以把所有形容人性美好的词汇都献给这部电影，刚看完迫不及待想看第二遍！太多画面值得截图保存！服装，家具，建筑，街道都值得细细品味，好想钻进电影里去拍胶片！
柏小莲,看过,推荐,2020-02-02 20:59:50,5,获奖季目前为止最喜欢的三部之一。导演/编剧是聪明通透的人，懂得真正的儿童视角来看战争看灾难。我想起的参照物倒不是《美丽人生》而是《特别响非常近》。
Dita,看过,力荐,2020-02-12 00:25:57,1,本来对战争片一点都不感冒，但是从十岁男孩这个视角太棒了，对希特勒的狂热崇拜和疯狂的洗脑教育，仇恨犹太人的教育，从上帝视角看是多么的可怕，还好有他妈妈，还有Elsa，教会他什么是爱。战争结束之后还可以在阳光下随心跳舞。Let everything happen to you. Beauty and terror. Just keep going. No feeling is final.
Virgil,看过,较差,2019-12-28 18:30:50,4,@ Cinematheque | I hate rabbit and I’m so bo-o-ored with the USA! 稍晚看了蒙克的《英雄》，一对比简直吊打，减一星。也就没经历过什么严重战争创伤的人能想象出这么一部东西来了，什么鬼，小学生大发玫瑰色脑补偶尔撒把玻璃渣就嗷嗷叫，不了吧
qw0aszx,看过,较差,2020-02-10 04:45:50,2,也就鞋带这一处设计到位了吧
安大帅,看过,推荐,2020-01-29 18:00:10,1,妙趣横生、荒唐不经、天马行空，聚焦战争、亲情、朦胧的爱、偶像崇拜等各种话题，小男孩最初不知道世界的残酷，一昧想要加入少年党卫军，无知无畏。得知了世界的真相后， 你可以随波逐流，假装什么都没发生，也可以逆流而上，与世界的黑暗抗争到底。
F,看过,力荐,2020-01-08 06:50:16,1,I wonder how taiki's bedrooms always look like my dream bedroom.
猫奴十二年,看过,还行,2019-12-26 12:29:14,3,在乔乔母亲死后，我以为电影终于要落地现实，没想到还是把戏谑的风格的延续到了最后，轻佻地表现战争与死亡。这样的儿戏处理，让乔乔与其它成长题材影片中的少年无异，特殊的战争环境沦为一具空壳，没有带给他更深刻的人生体悟，纳粹思想只作为坏思想的笼统代名词出现，没有体现出这一思想的独特性。而且这样表现战争的方式和态度，我也表示怀疑
mdr skywalker,看过,力荐,2019-12-31 15:19:58,4,dvdscr版。没忍住还是先看了，从一个纳粹狂热的孩童视角解读战争，前面各种轻松的情节和恶搞，以为是纯喜剧电影，而且寡姐的温柔和美丽真的让我无比沉迷其中了，后边的画风迅速翻转，当炸弹真正在面前爆炸，得知自己身边的人的结局后（寡姐和山姆叔两个大泪点），乔乔的这份狂热已经被狠狠击碎，乔乔与犹太女孩的相处过程这个情节线，我个人格外喜欢，最后的共舞让我相信，他真的成长了。引进后院线二刷。（9/10）
viennavirus,看过,力荐,2020-01-01 14:14:36,1,戏谑与凝重的分寸拿捏得相当巧妙，情绪复杂但表达得顺畅自然，台词也好，最出彩的角色应该是那个小胖子。
Reduex,看过,推荐,2019-12-28 23:39:06,1,Scarlett Johansson的口音够烂，导演自己的戏应该换到Sam Rockwell身上，题材上倒显得过于温和，有点四不像，整体比预期好看
Morning,看过,推荐,2019-12-31 17:01:26,3,越往后越好看，因为在儿童的同时并没有拒绝成人世界，斯嘉丽约翰逊的戏写得很震撼，不仅给予了一人分饰父母这样的合理情节，而且还是一场颇有难度的传递本人情绪的家庭环境的戏中戏，但我并不是很喜欢小女孩，她在很长的一部分太像为犹太人代言而不是为自己的角色表演，这也是儿童视角的故事有时会陷入符号的过程，包括希特勒的运用其实也是把剧本变得更简单难度更低，而不是写出像《成为朱莉娅》那样的戏。
不懈不戒,看过,推荐,2020-02-05 21:25:53,2,明亮而温暖。少年JoJo是嘴巴老但人怂包，是更适合扑腾翩飞蝴蝶的兔子而不是手握尖刀捅刺的猎人。看着他的转变就像原谅一个淘气又善良的孩子，如片中流行音乐奇妙的嫁接——剥离了现实的沉重，在轻松乖离中完成一次救赎。
韦恩斯坦_李,看过,力荐,2020-02-09 21:12:58,1,别样视角展现二战时期德国儿童的生活与内心世界。充满爱和温情的故事，关注的还是本应该属于孩子的童真，就像JoJo妈妈说的那样，“你成长的太快了，不像个10岁的孩子，这个年纪不应该庆祝战争、讨论政治，你这个年纪应该在爬树，然后不小心从树上掉下来才对”。战争毁掉了孩子们纯真的童年，不过还好的是全片对战争残酷的描绘只在结尾出现，而且并不血腥。那场战争有多残忍众所周知，本片没有去故意渲染残酷战争是明智的，细节里还是能感受到紧张、冰冷和无情的战争氛围，但是从那些温柔里体现出的人的善良内心才是最重要的。斯嘉丽演绎的妈妈很棒啊，希望她能在2020年奥斯卡拿最佳女配角奖。洛克威尔演的也不错。
握不住的灵魂,看过,推荐,2020-01-03 23:47:07,2,很有特点，喜欢。
木由,看过,力荐,2020-02-11 05:25:05,7,毫不避讳地聊纳粹，却美好得仿佛一个童话。哪有那么多的恶人，他们只是想穿制服加入俱乐部的孩子们罢了。不过的确，不论世界错得有多离谱，都没有人逼着我们做恶，善良是一种选择。
苏幕,看过,还行,2019-12-29 17:47:12,6,虚伪又浮夸的一部电影！
木光,看过,力荐,2020-01-16 15:31:56,2,我好喜欢这部电影！奇趣的儿童片设定，幽默治愈可爱，内核则是反战和学会打破固有思维看待世界。二战期间，德国男孩乔乔是一个法西斯狂热分子，他渴望加入希特勒青年团，以自己是雅利安人的血统而自豪，可同时他也是一个善良纯真的小孩。某天发现了妈妈藏匿在家中的犹太人女孩，乔乔的世界，与真实的世界产生碰撞，到后来渐渐重叠。电影里系鞋带的片段印象深刻，起初妈妈帮乔乔系好鞋带，后来妈妈故意把两个鞋带系在一起的恶作剧隐喻不自己学会成长是会摔跤的，再下次镜头给到乔乔自己系鞋带，到最后他给犹太女孩系鞋带。这就是成长。汤包演的母亲一角简直就是我的理想型：善良、聪明、有趣、独立、漂亮、坚强、勇敢……完美的不像样。
张苑希,看过,推荐,2020-01-03 00:55:03,3,听片名还以为是和《月升王国》一样的儿童冒险喜剧，没想到呈现的主题和表现形式这么残酷。兔子与蝴蝶的意象、类似人眼监视的楼房窗户、踹飞希特勒幻象、纵情跳舞的反战诉求、终于会系鞋带的成长洗礼。构图技巧和镜头感皆为上乘，剧作层次也很丰富，是部值得深挖的好片。
阿狗,看过,力荐,2019-11-03 03:14:29,4,吹爆这个片子，taika果然优秀！能把这种题材做到该幽默的幽默，该深刻的深刻，尺度把握的特别好。Rosie真的有那种黑暗中的阳光的感觉，后半段真的哭到不行。看完这个片子满脑子都是heroes/helden
TWY,看过,还行,2019-10-26 10:22:04,3,《意志的胜利》今年有点过于被滥用啊。
女神的秋裤,看过,推荐,2020-01-01 22:47:18,1,非常有趣，很有观赏性的反战影片。最后还有点《美丽人生》的味道。
老爸,看过,力荐,2020-02-10 22:12:26,1,五星
飞侠式拼搏,看过,推荐,2020-01-01 15:25:02,4,"真的有点《美丽人生》的味道，以小孩独特的视角来反应战争的残酷无情，外加一点点奇幻色彩。
乔乔处在纳粹阵营中，参加童子军，从小被洗脑。但毕竟又是小孩，还保留了那份童真善良。乔乔脑中所想出来的希特勒这一形象，在片中也十分有趣。
全片整体基调欢快轻松，幽默中且还有温情，用恶搞荒诞的方式打开了一个本该沉重严肃的题材，让人在笑着笑着就会失落伤感起来。
最终他不再有偏见，揭开了谎言，不再追随纳粹。战争结束了，他也长大了，也学会系鞋带了，也选择跳起自由之舞了。"
牛腩羊耳朵,看过,还行,2020-02-05 03:19:09,2,小男孩还是很有灵性的，就是好莱坞还是缺少剧本啊，这样老套的故事都能让人惊喜也是种悲哀【还有发生在欧洲的故事，请不要再讲英语了好嘛……
儒,看过,力荐,2019-10-08 07:27:00,1,看到Waititi的少年故事回归真好！如此cliche的题材被他拍得如此兴味盎然，活力满满，把喜剧与纳粹的悲剧巧妙贴合，也能感到对当下的反思，我很感动。创造力在主流电影中也是可以存在的绝佳例证。里尔克的诗made my day，鼓舞当下的我们：Let everything happen to you: beauty and terror. Just keep going. No feeling is final.
Richthofen,看过,力荐,2019-11-03 11:58:20,3,前半部分特别韦斯安德森，和妈妈骑车回家那段太美好了。可从追蝴蝶到看到妈妈鞋子的时候开始，温柔的镜头开始变得沉重起来，越到后面，越是赤裸的世界，就越是击打得猛烈。但愿世界如抱着兔子的那个Jojo眼中的一样吧，真实丑陋却又温暖善良。
土,看过,较差,2020-02-05 23:37:57,5,这魔幻类型不亚于穿越回去跟毛爷爷谈恋爱
发条饺子,看过,推荐,2020-01-15 09:18:09,1,对小朋友洗脑和觉醒演绎得直观活泼，虽过于简单，但暖系色调、动漫化人物和奇幻剧情很适合帮助孩子去理解那个不可思议的扭曲时代，感受白色恐怖下的那些未泯灭的人性。导演饰演的幻想中的朋友希特勒是神来之笔，长相颇似吴秀波和反光镜主唱的混合体，脱线得极具喜感。
風颭雲,看过,力荐,2019-11-02 13:46:06,2,"非同尋常的黑色幽默電影。Taika Waititi將那段黑暗沉重的歷史以喜劇的形式展現出來，但同時仍可以毫不保留地抨擊極端政治思想對公眾的毒害。Jojo Rabbit的成長和自我認知讓我們看到偏見和歧視是可以通過心於心的對話化解的。Scarlett Jo的表演非常出彩，使她的故事線尤其沉重。當一切似乎化為烏有之時，仍然相信希望。Let everything happen to you, Beauty and terror, Just keep going, No feeling is final."
Pearciac,看过,还行,2020-02-11 01:37:34,3,从【美丽人生】开始就很恶心给战时抹糖衣的手法，这部也不例外，就算喜剧部分也是美式的聒噪，本来还指望看到一些德国风味的，结果一堆美国演员连最基本的德式口音都做不好（尤其是演幻想中希特勒那位）。战时两个不同种族的少男少女的纯情之爱也是陈词滥调了，唯有几处细节还能打动人心。
zykmilan,看过,力荐,2020-01-04 22:15:15,2,我要向Taika Waititi道歉，尽管我非常不喜欢他的《雷神3》，但现在想来更多是漫威强行扭转“雷神”电影系列基调的锅，其实是掩盖不住导演的才气的，这一点在这部电影里更加明显了，真的是要感叹导演脑子里的奇思妙想：这哪里是“少年乔乔的异想世界”，这分明是“Taika Waititi的异想世界”。从孩子视角看纳粹，满是童趣、满是笑点，整个片子都始终是暖色调。但正当观众们沉浸其中时，全片唯一的冷色调构图就猝不及防给了观众迎面一击，然后结尾山姆大叔又给来了点儿催泪瓦斯。实在是温柔又奇妙的观影体验。
基佬都是我的,看过,力荐,2020-02-15 23:39:37,2,好久没哭成傻逼了 笑中带泪 Sam Rockwell永远都是我的小天使qwq 最后用的还是德语版heroes 你宝这首歌对两德时期真的太有意义了 塔导太棒了 可惜当时鸽了朋友没去澳门看 疫情过去必须要改档上！！！
D,看过,力荐,2020-01-02 22:07:50,1,其实本质上我不喜欢儿童残酷语言从潘神迷宫开始就有点反感  可乔乔太干净了 干净的加重了很多东西 举重若轻 中二拯救世界。 而且现在美丽人生上映，可以对照着看，多有意思？
Run Girl Run,看过,力荐,2019-11-09 00:00:04,1,已經想不起來上一部她演的討喜角色，看完Jojo Rabbit讓人重新愛上史嘉蕾💔 elsa和jojo太可愛了
sTill-Life,看过,力荐,2019-12-05 23:59:42,3,从披头士的声音一出来就喜欢上了这部片子，到大卫·鲍伊结束时整个人已经完全沉浸在影片的情绪里。也太好了吧！好到不知道该怎么写短评！前面所有的笑和美好都在为成长之痛铺路，当泪点突然来袭的时候已经痛到哭不出来。守护孩子的天真是严酷时代里一个母亲最后的温柔。/ 4th IFFAM 开幕影片@澳门文化中心
尼基基軟菌,看过,力荐,2020-01-15 10:13:23,1,"又美又感人
服裝也太亮了吧
台詞也太厲害了吧"
愛喝可樂咖啡君,看过,力荐,2020-01-01 12:44:27,2,全片都洋溢着T导招牌的诡异笑点，寡姐优雅又迷人，山姆痞气又可爱，人性的赞歌在不经意间就戳中了泪点，有点韦斯安德森，有点昆汀，但更多的还是T导本身—-最好的喜剧就是把美好的东西撕碎给人看，但值得留恋的，永远都不会消逝
梦魇马戏团,看过,还行,2020-02-09 19:58:15,1,我是导演的粉丝，他演希特勒玩得很疯，但不成功。只要还在弱智化纳粹，还在以「他们就是错的」的态度去刻画，我们就永远难以根除我们心灵里的法西斯主义。
盲忙,看过,推荐,2020-02-27 15:57:01,1,一个十岁的小朋友都有自我反省的能力，为什么很多成年人却做不到呢？他是不幸的，但他又是幸运的，幸运的是在没有亲手杀人也没有被杀之前，希特勒就先死了。
