用户,是否看过,评分,评论时间,有用数,评论
芒鞋,看过,力荐,2020-02-21 12:00:14,5,一个讽刺之处在于，通过体制内的刺杀而更迭的军事政权往往会带来新一轮的军事独裁。
巴伐利亞酒神,看过,推荐,2020-02-27 23:55:28,5,李秉宪演的好，撑起了一部片子。金部长绝非一个理想主义者，理想主义者搞不了郑智，搞郑智的是要杀掉自己朋友的人。金部长的最后一搏，令人惋惜，但绝不令人赞叹。
小米=qdmimi,看过,推荐,2020-03-01 20:25:13,3,其实，没人在乎改变的真相，只是需要改变的勇气。关于电影——虽然经过是这么个经过，但为了电影需要应该还是高度戏剧化了。金载圭这个人和他一手制造的历史事件掺和在一起变得很难评说，此片应该是在一定程度上为他的临终豪言做了注脚，很开心看到知天命之年的李秉宪还能在不耽误保持帅挺的前提下贡献优秀表演。但从事件最终的结果来看，金最终拔枪还是临时起意的成分居多，并不一定如电影种这样短时间内被碾压到走投无路的境地。朴正熙更为复杂，但电影给他的发挥余地不大，毕竟他的前情想说清楚还得来个三部曲。韩国对于电影创作放开的口子真是太大了，大到了让这头的创作者们狂吞口水的地步。话说回来，这头还有创作者吗？
风雨未留痕,看过,力荐,2020-02-20 11:43:33,14,演技超级飙
小小小小歪儿,看过,推荐,2020-02-21 21:51:43,16,李秉宪真的是连战栗的头发丝都飘着演技，抽烟的镜头不要太性感喔。最后高潮的长镜头一镜到底，枪炮玫瑰，血泊中的摔倒简直神来之笔。看韩国大叔们飙戏太过瘾，生生提着一口气，紧张到不能自已。
Cheshire_Zhang,看过,力荐,2020-02-20 13:17:03,17,力道十足的电影，李秉宪克里斯马炸天
锐利修蕊,看过,推荐,2020-02-23 21:22:16,3,也是因为当下的变化，推进了这部电影的拍摄完成，但跳脱出这个历史事件之后，影片本身还是“表演式”的，并不是电影式的，前面一连串伏笔和事出左右的细节铺垫，都成了最后“突然”解决的重量。那个跟随演员能动性的长镜头之后，电影从一场演员飙戏电影，还原到事件本身，对恐怖真实的元素开始飙升。直到最后真正的资料展出，让人惊叹世事的无常安排，要远超电影的编剧脑洞。
一醉累月酒星魄,看过,力荐,2020-02-23 07:16:00,9,『书稿里哪有什么秘密？那稿子所有人读上个一百遍也只有一个读后感。世上哪有秘密？那家伙的世界什么时候才是个头啊。』
fire,看过,还行,2020-03-01 17:45:33,0,看看了解下。拍的很商业
汉岘居士,看过,力荐,2020-02-28 17:14:10,3,是非成败转头空，古今多少事，都付笑谈中
T.V.Zoe ி,看过,还行,2020-03-03 16:35:45,0,get不到……
三十六大5633966,看过,力荐,2020-02-19 22:29:25,16,"李秉宪的演技是 顶级。
全程聚精会神，后面20分钟大气不敢喘，虽然我还是不一定能完全看懂（不了解韩国政局），但是我太喜欢看了，这才是水平发挥
其实没什么看不懂，这场政变熟知度也很高，回忆录的还原，只是更多把握怎样的一个立场而已（李星民那个扮相我一直觉得像他又不是他，还真是他嘿）"
陆支羽,看过,推荐,2020-02-20 19:11:51,2,4.0。
把噗,看过,较差,2020-02-21 12:45:11,2,no words to say
[Deleted],看过,推荐,2020-02-11 15:25:28,5,成功政治惊悚剧，朴总统的黑金秘密、手下王朝马汉不对眼的互踩作恶，颇有朱厚照领导下江彬钱宁的既视感…不同政治身份互相联系构成的圆形关系（总统为中心），实际是一种洋葱的立体结构，我们在每位人之间，都嗅出了似另有隐情的内幕；因此，在片中多次小冲突和不忿的伏笔后，刺杀一段是自认崇高的政治立场和彼此贬低的偏见最终爆发的临界点，邪念顿起的谋杀与车辆掉头转向军方戛然而止的收尾干净有力的组成一组复杂事件与人物关系错综的紧张时局
