用户,是否看过,评分,评论时间,有用数,评论
無靈魂游走,看过,很差,2019-11-30 20:37:31,1,在我心里这不叫番外，原著作者写出来的那些才叫番外！这只不过是导演自己编的同人而已。所以我不喜欢。我喜欢那些按原著拍的电视剧。就像陈情令！
Lemon酱,看过,力荐,2020-01-22 17:54:19,1,敢情演萧情这个是香蜜里的穗禾啊……
已注销,看过,较差,2019-12-23 12:14:05,1,这不是翻版薛洋的故事吗…有这个时间能不能好好拍一下义城，打戏和特效倒是比电视剧好了不少
木尧舟,看过,较差,2019-11-16 22:52:41,0,网大水平，跟忘羡没有关系。
belongtol,看过,很差,2019-11-13 22:41:51,1,什么玩意…人物性格都变了…
陌晓寒。,看过,较差,2019-12-15 14:34:16,1,跟原剧差距太大🙃🙃🙃
M君,看过,很差,2019-11-08 10:45:20,2,浪费时间之作
中二老少女,看过,还行,2019-11-10 21:32:14,0,基本上听完了整部片子，网络电影，只是挂了个陈情令的番外而已，打发时间吧。
赵王,看过,还行,2019-11-09 22:57:36,0,马马虎虎吧
Smile许小仙,看过,较差,2019-11-10 23:43:00,0,温宁的感觉不太像了，最后变身配上背景音乐像是数码宝贝超级进化🧬
毛桑多多,看过,力荐,2020-02-11 19:24:30,1,我觉得还挺好看的呀？！
朗尼先生,看过,较差,2020-01-02 23:25:59,0,没有看过小说，真的不能理解电影在拍些什么东西。
莹小宝,看过,很差,2020-01-22 23:38:29,1,没有忘羡的也配叫陈情令？！呵呵
壹半叁,看过,推荐,2019-11-08 09:39:39,16,"特效不错，剧情进度太快了，部分演员演技有点尴尬。
片尾曲和羡羡背影，一本正经的鬼将军和思追，共四分。"
bubu,看过,还行,2019-11-15 01:42:34,1,果然，没有原著的加持，故事不精彩。而且温宁变化有点大，说好的小天使呢。如果说跟《魔道祖师》和《陈情令》没关系，还是可以看看的，那个周子殊的气场好夷陵老祖。
桃子🍑,看过,较差,2019-11-08 20:27:34,1,给陈情令思追和温宁的两星 不知所云
天小翼TZ,看过,较差,2019-11-15 10:57:58,1,也是醉了，温宁思追化身侦探么。看完跟没看一样。。。所以不要挂上陈情令的名字，好么！！！
花瑟,看过,很差,2020-01-31 18:22:50,0,什么玩意喜欢看鬼片 自绝于人类好吗
D普拉丝,看过,较差,2019-11-12 19:39:11,0,我的温宁小可爱被改编成什么样了！幸好思追还是那个思追…全片走的就是和网大的套路，谜题探案解谜破案，最后发现全是自己救的那个人做的…呵，套个魔道的壳子也掩盖不了你是一破网大的事实
Leann,看过,较差,2020-02-07 20:26:15,0,思追儿好可爱，但是温宁就和陈情令上的不是一个设定，看起来好奇怪
大巴叔叔,看过,很差,2019-11-26 16:02:44,1,？？？？特效分点给正片就好了
一代,看过,还行,2019-11-07 23:32:36,0,前面一点点画面有点吓到宝宝～
