用户,是否看过,评分,评论时间,有用数,评论
sean cheung,看过,推荐,2019-08-14 12:33:59,23,大概是他十年來最刻薄的電影了，不能趕上黃金期，不過也是他最近最可看的一部。但最後還是把整體的商業味道做得很足，原本是對市場很有野心的電影。可以和cafe society放在一起看，但Woody Allen就這樣失去了轉向新世代的機會。他可能只有在歐洲找新演員了。
外出偷狗,看过,还行,2019-08-27 09:35:44,8,Chalamet一开口，就是熟悉的Woody Allen味道，恰好避免了他的僵硬感。尽管这次的主角们非常年轻，纽约却是极为怀旧的纽约、The Great Gatsby式的味道（主角名字就叫Gatsby）。只是这些豪宅派对、酒吧钢琴、导演编剧大明星的艺术挣扎和情感纠葛、知识分子年轻人的骄傲与梦想、讽刺与嘲弄，都已经不算新鲜。找一些年轻人来演绎这种怀旧情节，这一角度反而可能更值得研究。
NG,看过,力荐,2019-12-07 10:17:34,6,如果最近过得苦，请在周末的早场花90分钟给自己一点甜。
奇異果殺手,看过,还行,2019-10-03 16:13:28,5,跟《午夜巴黎》一样的剧情结构嘛……就是讲的故事不一样...纽约、秋季、雨天...真的是符合了我心中会发生什么事情的完美元素啊……实际发生的嘛充满了小小的惊喜、反转和迷惑...范宁和甜茶的演技都很在线...丽贝卡的短暂出场更为惊艳....但我大概就是对萨琳娜有偏见所以结局在纽约的雨中让人不适....不似午夜巴黎的雨下，与蕾雅赛杜共处的愉悦....7.0
budaphin,看过,力荐,2019-12-08 00:28:46,3,This movie is a dear! 84岁的老头拍的东西像个17岁的男孩一样浪漫，可爱，每个人都随时随地散发着魅力，简直可以空降我私心爱的伍迪艾伦作品前几名了。Elle女神演得真好，超级符合这个人设，不接受辩驳，就是极好的！甜茶帅到我要失眠了！
桃子,看过,还行,2019-12-22 02:50:32,4,每个年轻的男主角都在cos Woody Allen，即使已经2019年，而Woody已经80多岁，而故事设定在现在，这真可怕。这让一切都显得虚假。现在的年轻人不会这样说话，也不会做这些事，令苹果手机频频发声也解救不了。近景对话镜头特别考验演员本人的魅力，甜茶真的不错，加一星是给范宁。片子里的人大概很多耳朵都有问题吧？可以在客厅大声讲未婚妻的坏话、可以冲着男孩儿的手机教他怎么打电话，还会在美术馆里大声聊天。大学生、社会、钱、流动的感情……remind me of Paul Auster's 4321。不懂范宁在酒店大堂初见导演那段，光为什么一直在变。突然发现Rebecca Hall特别任素汐。喜欢90分钟的电影。“I've mortgaged all my castles in the air.”
栗色雪,看过,推荐,2019-11-13 00:58:57,12,甜茶找对了角色之后感觉都有了演技。只有伍迪 艾伦描述的纽约的pretentiousness我才能认。
欢乐分裂,看过,还行,2019-12-26 21:30:01,6,3.5；第53部Woody Allen。继艾森伯格之后，伍迪艾伦再度挖掘另一个年轻版的自己，标准缩头颈微驼耸肩动作活灵活现，就连衣着风格和牌桌奇才这样的不无恶趣设置也是酷肖。拿手元素一应俱全，依旧是他钟爱的雨天，依旧是他热爱的城市，依旧是充满知识分子味的雅谑揶揄与不落痕迹的书袋，看似不费吹灰之力，然而老头的创作精力依旧让人赞叹，始终坚持自己写剧本请问有几人能做到。范宁的确演得较过，但迷妹追星的神态也是很契合了，毕竟要拒绝迭戈·卢纳很困难。
人土土,看过,还行,2019-12-07 17:44:21,4,非常Woody Allen~一个老套的浪漫爱情故事，甜茶和赛琳娜以及范宁都毫无火花。
Henrique Asano,看过,力荐,2019-11-25 04:49:23,5,80多岁老头还能如此轻松愉悦，金句连连，还能有什么不满意
Chris  一切由无聊开始,看过,还行,2020-01-05 22:37:44,1,完全伍迪艾伦的老味道，虽然我不讨厌这种重复自己，但是希望每次有些许新意，有新演员带来亮点，有更好玩的笑话。这部演员还行，范宁挺厉害的，甜茶似乎还差点劲。故事只能说稍微有点意思。笑点里面的文化背景需求太高，很多get不到。但看完回味一下，里面讽刺的东西很好玩，有很多想法。
海樹,看过,推荐,2019-10-04 23:02:14,8,斯托拉罗就像个丧失了味觉的五星法餐大厨70岁了还突然叫他学做日料…特别敬佩他这样的年纪和定位还依然勇于尝试摄影领域最新的玩法……不过味儿反正不对…但是！！虽然这一次摄影彻底垮掉（对彻底）我们的伍迪艾伦在和他合作了三部之后终于又找回自己熟悉的节奏（主要是这个松散的剧本完全不符合斯托拉罗的摄影创作法则他根本无从下手哈哈问我杂知道我们上课就学他那套的好吗），一开始就看到灯光亮度和颜色变来变去各种复杂一镜到底（khonji那些一镜到底多朴实）烦死老子了完全看不进去只觉得演员在耳边嗡嗡，但人物关系乱七八糟之后感觉斯托拉罗已经拍懵完全不知道每场戏的人物动机和情绪高潮在哪已经导演到底在讲啥了，片子就开始渐入佳境让人慢慢忽略摄影的存在，重回话痨的浪漫怀抱并硬是在最后一刻给了我们一个伍迪艾伦式甜蜜暴击！
颜落寒,看过,还行,2019-12-09 22:50:58,5,“淋雨是不会得支气管炎的。”同为卷毛，甜茶跟伍迪艾伦的相性远远不如杰西那么合。
shibuya emiri,看过,力荐,2019-12-06 23:21:13,5,我老伍迪真是返老还童了，比摩登爱情害摩登。爱情是人际关系之外的一点余韵。
王俊俊,看过,推荐,2020-01-07 02:15:59,13,才华危机大导演胜过古雅男友约会，秃顶编剧婚外情赢得下车淋雨安慰，国际巨星保姆车让人忘记姓名，粮食酒和葡萄酒混着喝便可步入上流社会，身体、情感和精神都是他们渴望的完美，少女空荡的雨衣裸体让莎士比亚也羞愧。旧情人的妹妹强吻三回，下雨天的钢琴暗定相会，心不在焉一样可以赢钱，五百的妓女遇到祖师爷，最终还是喜欢纽约的雨天。
舌在足矣,看过,推荐,2019-12-09 11:14:14,7,无法在纽约的大银幕上观影，但是能在纽约的公寓里，跟一个热爱老电影和老音乐的90岁老奶奶一起看伍迪·艾伦这种复古梗大集合的片，真是太合适不过了。感觉是时候好好重新探索一下中央公园了
施舍翅膀,看过,很差,2019-12-13 12:39:38,4,伍迪艾伦，呵呵。太无聊了，感觉精神被强奸了一遍，整个好莱坞都陷入了创新匮乏吗？不仅重启剧本愈盛，自我致敬越来越多？（曼哈顿 独家新闻）看不出谁的演技好？裘面色苍白看不出，傻脸娜演了个啥？用喜剧来圆演技？甜茶伍迪艾伦角色让人觉得迂腐生厌，范宁在沉睡魔咒后再一次挑战我，我已经越来越不喜欢你了，除了大饼脸装傻一笑，还有什么？？？这种口水剧比人人口诛的漫威电影还无聊浪费生命（PS.陀螺说范宁的演技？呵呵呵呵）（想看：傻脸娜！！！艾丽范宁！！！裘裘！！！茶茶！！！）
巴鸡！,看过,力荐,2019-12-14 14:35:12,3,伍迪爷爷终于又找回那股热流了…把一部简单甚至有些烂俗的小故事拍得行云流水 主要是有闪耀光芒的东西 这种闪耀非常个人 片中继续探讨了生命中“一种偶然性”的威力 比如 女友明明已经出轨 只是因为对方女友突然回来 而未实施成 但她第二天却可以理直气壮的说“什么都没发生” 这种虚伪的心理很容易出现在人身上 我们可以盖住一时 却不能每次都得逞 这种偶然性在他上上部电影也有出现过 伍迪艾伦的高明在于 他已经不再需要通过宏大叙事去完成一部电影了 他可以把生活中的这些“随机性”“意外”直接与爱情的大问题 比如“ 当你拥有了一位还不错的男朋友 但你在某个机缘巧合下又遇到真正的更加优秀迷人的新欢时 你将作出怎样的决定？”巧妙结合 非常精巧随性 就像Chet Baker的爵士乐…
nowhereboy,看过,推荐,2019-07-30 06:49:21,14,全球首映嘻嘻嘻~~正好是下雨天看的，惬意~~~
桃桃林林,看过,推荐,2019-12-18 12:41:24,17,7，仍是非常熟悉的伍迪艾伦小品，那些絮絮叨叨，那些偷着坏和暗讽，属于他的小幽默和小把戏。
