用户,是否看过,评分,评论时间,有用数,评论
水晶化身豆腐时,看过,推荐,2020-02-27 22:18:51,0,近年最好的英式喜剧恐怖片。
12贞,看过,推荐,2020-03-03 20:58:51,0,哈哈哈哈我还蛮喜欢的 真好玩呀！让我想起了惠灵顿探案哈哈哈哈
笙歌慢行,看过,推荐,2020-02-28 01:32:59,0,可可爱爱！事后一支烟神了，哈哈哈哈哈！
电影Mark,看过,推荐,2020-03-03 14:57:47,1,超级意外的收获！古里古怪的开篇，复古中带着教学视频式的科普，人设也是冷幽默，云淡风轻地讲着一些恐怖的灵异事件，却不会感到违合，反而有种清新的画风。就连反派的撒旦教，也因过气鲁蛇歌手和猪队友妻子，强烈的反差萌，就像在看儿童版恐怖片。古灵精怪，家长里短，偶尔开黄腔，估计再来杯茶，整个就很英伦了。
东湖废人,看过,推荐,2020-02-26 10:20:46,0,超有梗，喜剧和恐怖融合的很好。
.,看过,还行,2020-03-03 13:32:57,0,01 未看完
嘎子哥,看过,较差,2020-02-29 00:00:20,0,英式抖机灵和装疯卖傻，总得看下来有点烦人
咸鱼撵死猫,看过,还行,2020-02-27 20:46:10,0,笑了
Anubia,看过,推荐,2020-03-01 21:55:59,0,很有菠萝快车的气质，并不吓人，反而蛮好笑的。
K,看过,还行,2020-02-29 22:59:32,0,对大魔王也say hi的无厘头恐怖片，有点意思，但确实不恐怖
桂花果子,看过,推荐,2020-03-02 23:05:02,0,好十三啊 但处处都有种一气呵成的流畅
查查,看过,推荐,2020-02-28 14:29:57,0,惊喜！
沙场点指兵兵,看过,还行,2020-03-10 12:48:53,0,过气音乐人使用黑魔法物色处女献祭魔王以期东山再起，女孩之父求助于一会通灵的私人驾教。英式灵异喜剧小品。笑点比较冷，还比较Dirty。★★★☆
放学第一个跑,看过,还行,2020-03-09 22:35:46,0,结尾太草了
Wise,看过,还行,2020-02-29 20:54:49,0,最后20分钟有点意思
CastiEven,看过,还行,2020-03-07 13:00:07,0,My good eyes!
-THE END-,看过,还行,2020-03-02 15:06:23,0,"神回复 如此与众不同 
这年头没谁是处女 “你要嫁给我吗”“No~”哈哈哈哈哈哈哈！！！"
五月,看过,很差,2020-02-29 23:02:24,0,真的很无聊的一部电影。。。知道抓鬼能手是怎么抓鬼的吗？看录像带教程。。虽然男女主角有点故作俏皮，但是问题是人物和故事并没有特别的统一，也并没有推进情节发展。总而言之一塌糊涂。脑子坏了才会推荐这部电影。
刘瑞业,看过,还行,2020-03-05 01:12:57,0,我特么…… 没事就来一个小幽默 坐等第二集
江江,看过,还行,2020-02-29 21:35:49,0,尽管是喜剧也有点血腥。
蓝镜(●—●),看过,很差,2020-03-01 00:28:22,0,节奏拖沓，剧情烂俗，演员劝退，个人十多年（ms）豆瓣观影史第一次打一星。6.5？？足见豆瓣现在的评价体系已经无fuck说
没事看看片儿,看过,较差,2020-03-05 09:11:58,0,没什么意思，后半段快进的。
小小蜡笔,看过,还行,2020-03-08 15:42:29,0,很扯很扯，但是电影本身又透着一股知道自己很扯的劲儿
脑子是块硬盘,看过,还行,2020-03-08 12:49:25,0,"设定太好了，世界观太好了。
后续出电视剧，出动画，出系列电影都行。
说是捉鬼敢死队可以，说是史酷比狗也行。
做的好了都是能成为漫展cos常客，影响一个时代的东西。

但……前提是做的好了的话……"
李小灿,看过,推荐,2020-02-28 22:47:01,0,这么棒的调子，哈哈哈，爱尔兰人优秀，客串那个烫头发的是德里女孩那个修女校长，我认出你了哦
kiki蚊菌,看过,还行,2020-03-10 21:01:35,0,2.5……吧。节奏太慢了，笑点再多点？
一碗热汤,看过,还行,2020-03-05 02:37:24,0,还蛮可爱的，想起一些抓鬼耽美小说like天师执位和古早动画like101忠犬。
Aryatrbl,看过,推荐,2020-03-02 23:59:38,0,可爱
胭脂十三,看过,2020-03-01 22:39:52, ,0,哈哈哈哈哈哈……十分沙雕，十足欢乐。
