用户,是否看过,评分,评论时间,有用数,评论
一道弧线有七彩,看过,推荐,2020-01-02 10:12:35,50,钟汉良的猪叮当，独享一个地下室，装扮的花团锦簇，还配备有专门的电梯。会晒衣服会开电梯还会换台看动画片，这样的猪，在这个猪肉价格飞涨的2019里，叁百块钱一斤也难买呀。
恰烂钱,看过,很差,2019-12-31 10:02:19,241,我天，马上2020了，这剧情俗套的让我差点坐不下去。
不想在多说什么,看过,较差,2019-12-26 18:12:31,231,有点矫情
Dirac sea,看过,很差,2019-12-31 09:28:05,202,本来是看有张子枫、于和伟，觉得说不定有的一看，结果…我真是瞎了眼了。
李澄溪,看过,很差,2019-12-31 14:32:50,138,地铁老头看手机.JPG
王大根,看过,较差,2020-01-03 16:47:39,72,里面这些宠物的生活水平比我的生活水平强出太多了，一个个住的都是豪宅，就连流浪狗都是在有钱小区流浪的狗！杨子姗的脸怎么崩成这样了，像是五十多岁打了太多玻尿酸的港台女明星……以前老是憧憬着吴磊能趁年轻抓紧演部青春片，看了他在这片里的演技，我火速打消憧憬了……
吃土少女的忧郁,看过,力荐,2019-12-26 19:05:46,312,我开始以为是我和我的祖国那种分段式结构，其实不是，故事穿插在一起非常精巧，并不觉得混乱。反而让整部剧高潮迭起全程无尿点，导演和编剧这部分功力牛逼。煽情部分让人哭完又觉得温暖和欣慰，这点真的很难得。我自己有两只猫，看见猫猫狗狗简直萌得我肝颤。还有吴磊和张子枫的故事，我的天啊，为什么要是初中生！让他们谈恋爱！弟弟妹妹们谈个恋爱啊！陈乐云喊姜楠的时候我简直急死想替他们喊我爱你了。啊我的少女心，简直了~
内陆飞鱼,看过,还行,2020-01-05 12:34:26,4,还不错，高出预期的观影体验，可能是元旦档期最有卖相的电影，清新自然，演员和宠物互动，很舒服，养过宠物的人可能会更有共情，通过宠物来讲述人与人之间关系的弥合，通过对宠物的爱来折射对人与人之间的爱，阚清子扮演的插画师，戴上眼镜还真有些像新垣结衣，好看。
天是红河岸,看过,推荐,2019-12-31 11:55:31,77,描写宠物和人的关系，爱的选择，养过宠物的人都感同身受，做合家欢电影还不错吧，六段故事，郭麒麟那段演的最动人，钟汉良超级搞笑，李兰迪真漂亮！
全年检修中,看过,推荐,2020-02-04 17:00:39,0,没想到还挺好看的，唯一不喜欢陈伟霆&钟楚曦那条线，除了啪啪啪完全没有剧情可言。
青十,看过,较差,2019-12-22 21:55:22,163,没有心的赚钱片，浪费演员。
老粥,看过,较差,2019-12-22 20:21:48,185,太难看了
少年回头望,看过,较差,2019-12-31 13:24:26,72,导演：这些宠物都那么可爱还那么惨，你们都给我使劲哭！
不良生,看过,还行,2020-01-06 16:28:29,6,我很生气。大新年的，我就受到了——萌宠们、恋人们、陈伟霆的肉体——三连暴击。
Summer,看过,很差,2019-12-31 14:00:59,141,恐创下MV式电影的票房纪录！恭喜中国电影又有新类型——跨年电影。陈伟霆和钟楚曦仿佛纣王和妲己，见面就是干！宠物都成你们赚钱的工具了，两脚兽太荒唐了。。
寄它,看过,较差,2019-12-29 18:29:48,114,题材有意思，故事没意思。线索很全面，剧情很单薄。六条线索分别是宠物狗、宠物猫、宠物猪、流浪狗、流浪猫、导盲犬。现在国产电影中城市感很流行，最火的是重庆。本片是青岛，期待更多青岛。(1)2019-12-29
桃桃林林,看过,较差,2020-01-10 17:42:25,18,5分，动物电影总是很招人喜欢，但是很多情感的描述，还是尬尬的。
萨拉邦德,看过,很差,2019-12-22 23:28:58,125,一星给子枫妹妹和所有动物
JBGSNJR,看过,很差,2019-12-31 13:56:31,127,刷新认知下限了 “傻子都能当编剧”系列又一力作 搭配社会主义和谐社区 年底当头一棒！
超级旋风,看过,推荐,2019-12-31 18:54:18,48,很典型的商业片，也能抓住观众的心。钟汉良把猪当成宠物太搞笑了。
