用户,是否看过,评分,评论时间,有用数,评论
消磨宇宙,看过,推荐,2019-10-22 00:14:36,0,好久不见啦是我的宝贝儿们！没人说过这么好哭啊呜呜尼桑 大犯规！红牌！下次不会买账了TTTATTT
Suito,看过,推荐,2019-10-20 17:12:22,0,幻影果实原来是这样用的啊…
kakakarl,看过,还行,2019-10-22 19:10:57,0,作为剧场版，画面质感也太TV版了，非粉丝很多人物都不认识无法触发20年情怀，日式台词加上BGM混合黑白漫画，就算是静帧画面都能引发超燃高潮～
kiki204629,看过,还行,2020-01-02 21:28:26,0,M14，《航海王》动画二十周年纪念之作
蜉蝣,看过,较差,2020-01-19 11:29:30,0,海贼王真的就那样了，看得昏昏入睡，就龙珠布罗利的一半水平。打得太乏味无聊了。剧情没人就往海底城拉人已经看烦了。莫名开挂的路飞也看烦了。剧场版连团队协作都改成各种阵营联手的尬演。硬拉一波ACE来凑数。唉
可可本纪,看过,还行,2019-10-19 11:37:13,2,"纯粉丝20周年纪念，如果你是海米，过程中你会发现很多彩蛋，这次令粉丝感动的是BGM大部分是TV版的，很亲切，《we are》才是陪我们长大的童年。
每次乌索普的桥段都会有感觉，也是因为乌索普是草帽一伙最接近普通人的，离我们最近的，我们会被平凡人的举动所吸引。
电影从头打到尾，这样的节奏不免会出现审美疲劳，各种人物大乱斗和情怀也同样值得一看。"
忧伤的小斑狗,看过,推荐,2020-03-06 12:29:29,0,多个人气角色悉数登场，大饱眼福。最后突然出现的艾斯，眼泪差点出来了！
梅梅酱,看过,推荐,2020-01-07 22:56:57,0,上了船后的罗宾能力越来越弱，逃跑都需要受重伤的罗抱着，这个真的好气啊～～反而七武海的女帝实力依旧强劲！
zeppelin,看过,还行,2019-09-03 19:52:36,4,真的很一般…
艾银,看过,还行,2019-11-17 23:00:24,0,"虽然但是，我还是不准备追动漫
哈哈哈哈哈哈~
——2019.11.17"
牛奶很忙,看过,推荐,2019-10-19 16:12:47,0,海贼王全明星嘛，要啥自行车。不过翻译好次啊
如雷贯耳的昵称,看过,力荐,2020-02-12 01:01:55,0,得找个谁一起去看呢。。。电脑上看。。可惜没在大屏幕看，应该很好
迪奥,看过,还行,2019-10-28 00:07:41,0,出场人物超过50人了吧 这是把20年的故事烩了一大锅
Simpler,看过,力荐,2019-09-03 11:27:29,3,我觉得是真的不错，没有了尿性，情怀满满的，从头开始就高潮！
近似无限透明的蓝色,看过,还行,2020-01-11 16:18:24,0,看得好累
德卡的羊,看过,还行,2019-10-19 14:17:38,1,60/100，剧情差不多是被玩烂的那种套路，从头到尾一直打架。所幸登场的人气角色够多，女帝太可爱了，观赏性就还可以啦。
哦撸马,看过,力荐,2019-11-03 12:53:39,0,"《海贼王》这名字就值一星，全明星一星，初代《we are》一星，彩蛋一星，艾斯一星，好了满了！！
萨博艾斯是什么骚操作，太懂了！二十周年真是太好了！"
207,看过,还行,2020-01-09 08:28:58,0,wnsc
@SanzoMaldini,看过,推荐,2019-12-06 11:06:58,0,不知道是什么版本的字幕，海贼翻译成航海，因为所谓的版权问题我可以理解；海军翻译成警察，画面上大大的海军俩字也就罢了；革命家=正义联盟，我吐了
余小岛,看过,还行,2019-10-22 13:54:40,0,一顿乱打。。。。
电影狂魔,看过,推荐,2019-10-22 02:34:50,0,越来越套路
usop001,看过,推荐,2019-10-20 13:55:33,1,七分，剧情一般，一些剧情上的闪光点也因为出场人物过多、强行制造笑点而掩埋。优点就是绝境乌索普，最后两位大哥的炎上网帅炸。二十年，初代片头曲响起时真的泪目。在一场打斗中穿插其他剧情，布罗利就做的不错，海贼为了强行凑人丧失了节奏点。
煎鱼,看过,还行,2020-01-13 08:29:40,0,除了把boss弄的那么大以外，通篇狂打也是挺嗨的，好多熟面孔都出场了。只是每次决战都是枪乱打开始有点疲劳。
O型血,看过,2019-11-27 19:06:28, ,0,https://www.bilibili.com/video/av70855399盘点2019最好的十部院线电影，最重要的十大人物和事件https://www.bilibili.com/video/av81552476
呆问,看过,推荐,2019-08-28 12:53:31,6,"海贼剧场版基本属于大乱斗，让每个人物都过个脸发个招，就足以使粉丝狂欢了。
路飞和烟鬼的关系，越来越像罗杰和卡普。藤虎是真的大将之耻，打谁都五五开。
路飞说他想当海贼王，想找到one piece，但于他而言唯一重要的是能和伙伴们一直在大海上冒险。
白胡子想要的不是one piece，是家庭。路飞也不想要，他想要的是伙伴，孩子般的天真和无畏，还是吃肉呢?
如果one piece真的找到了，大海贼时代就结束了，路飞的梦想也就结束了，这是说海贼的结局必定是悲剧吗?希望尾田能圆好。我觉得路飞可能会毁掉one piece，然后骗世人说我把财宝都留在哪儿了，让大海贼时代永远不会结束。
每个少年都想当路飞，因为他能一直坚持他相信的东西，又从不会输。"
Merov Mugatu!,看过,还行,2019-10-27 14:39:37,0,看到两次熊猫人。剧场版还是喜欢早期不凑人头的做法。比如DEAD END和诡异的狂欢男爵……
冰凰,看过,推荐,2019-10-19 13:56:13,0,满眼是经费，爽的一比。但是剧情确实有点儿烂。。推荐去电影院观看。。
皇施雨,看过,较差,2019-10-21 17:29:31,0,一如既往的难看。
幸哉乐活,看过,还行,2020-01-11 23:57:57,0,并没有感觉有多燃，剧情平庸了些主角光环也太强了。
Marvin,看过,推荐,2019-10-27 11:53:29,0,出场人物太多，所以很多人都是走了个过场。重点就是认人了。指原莉乃加盟。
-GreenCui-,看过,力荐,2019-10-18 12:24:18,1,太燃太好看！！！！！从头打到尾惊喜不断，我永远爱海贼王.jpg！！！！！！！
四小溪,看过,还行,2019-10-22 18:29:09,0,剧情我真的不做指望  所以观感也无所谓失望   纯情怀向   艾斯那个露脸我真的哭了
陈四喜,看过,还行,2019-11-10 19:46:58,0,感觉一般吧，全都是意料之中的元素。不太喜欢最后boss的3d质感。最后哦啦哦啦那段比较爽，但还需要用嘴遁战胜对手
草一由八,看过,还行,2020-01-12 18:23:27,0,完，难道我已经颓废到看海贼都能看睡的程度…
霍克斯Focus,看过,推荐,2020-02-01 03:08:04,0,在线补看上年电影院放映的海贼王剧场版，该有的都有，好几个人气角色都有露面，超级卡司阵容～
oh la la,看过,力荐,2019-10-20 16:10:54,0,二十年追漫汇成一句话：我和我的One piece一刻也不能分割。草帽小子变强了成长了而我们变老了变感怀了。首部《海贼王》剧场版在国内上映可喜可贺，情怀比故事重要，二十年间走了的还在的人物都露面了看得我热泪盈眶啊
英年早睡,看过,较差,2019-11-02 01:51:09,0,怎么能拍出一部这么无趣的剧场版啊？？？
