用户,是否看过,评分,评论时间,有用数,评论
安大帅,看过,推荐,2019-07-13 00:43:18,1,这个系列真的是很难得的一直保持高水准制作，拳拳到肉的打斗，毫不废话的补刀，稀奇古怪的杀人方式，这一部最精彩的部分便是开头图书馆的打斗和紧接着的互扔飞刀。世界观越来越大了，剧情倒还是普通，希望下部还能继续带来惊喜。
大島,看过,推荐,2019-07-11 00:28:50,4,打得好似美国叶问。
为了忘却的纪念,看过,较差,2019-08-25 09:51:22,3,为了打而打，所谓的规则一再被破坏，然后就等着男主如何杀人就好了，反正他也不会死了。感觉像是搏击版的黑客帝国，总之没有惊喜，只剩套路。
igrɛkonze,看过,推荐,2019-05-17 01:30:39,8,好痛好三级 部分镜头需要捂住眼睛 并没有必要这么长 或许导演就是想花式打 变着法打 不过打到后面感觉演员也累了观众也累了 开始至中段的打戏真正凌厉到肉 后面就又让我想起了打不动的肥猪肉 已经追到第三部文戏就不要再做要求了：）
HaGaU,看过,力荐,2019-08-16 23:06:56,1,终于出蓝光了_(•̀ω•́ 」∠)_带娃没忍住看的 历时五个小时 也就暂停了八百多次吧哈哈哈哈 这种情况下看的都要给五星 可想而知这电影的抓人程度 这次不单单是暴力美 还有撞色美 配乐美 布景美 建筑美 层次美 利落美 呼应美 其中还致敬了两部奇诺李维斯的经典:《魔鬼代言人》和《黑客帝国》～把我激动的！从小看他的电影长大 感觉好圆满
LORENZO 洛伦佐,看过,推荐,2019-08-18 03:18:33,2,飞刀戏和镜子戏两场都非常精彩。这个系列还能继续追下去。
野蒜,看过,推荐,2019-07-10 15:55:16,3,完全没想到这个系列会越做越好看，第一部设定简陋，第二部世界观渐渐浮出水面，第三部成为各个国家杀手组织的秀场。我最喜欢其中国际化杀手酒店的设定。只可惜打戏太多，看到后半段视觉疲劳。难怪主角这么强，他的名字叫乔丹尼·乔沃维奇！JoJo！（俄罗斯是多喜欢培养芭蕾舞班杀手啊
手动贩卖机,看过,推荐,2019-05-20 10:27:10,2,动作场面再升级，小刀战、马战、摩托车战、狗战过于惊喜，找了《水形物语》的摄影师，摄像风格非常惊艳，不在电影院看真的会错过很多，杀手世界的探索通过约翰的求助更进一步，但是判官这个角色作用实在不大，缺憾也在结尾最后一场战斗，镜面的设计和上一集有些重复，追杀自己的杀手其实是我的脑残粉的桥段有趣，但拖太久了。
宇文少横,看过,还行,2019-07-13 01:58:37,4,性感杀手在线爆头，游戏通关性质最强的一集，好在关卡设置还是稍微想了一下的。不过最大的问题就是了结方式的单一所积攒起来的疲倦，如果还继续沉迷于动作，不好好挖一下这个有意思的设定，很快就得寿终正寝。
老阿飞—故园,看过,还行,2019-09-22 20:27:31,1,恩，感觉一镜到底的动作戏比前两部多，不知道是不是我的错觉，但是动作的凌厉程度却没有前两作利索，乔纳森同志你上一部不遵守血盟这一部却要人遵守血盟是不是双标的有点太厉害了？总之疾速系列越来越不太讲逻辑了，人物动机问题太大了，这不是简不简单的问题，尽管疾速系列的卖点就是做到极致的从头到尾的动作戏，和有些创新的地下世界设定，但是，设定也是要靠角色逻辑支撑的，这一部，从头到尾我都一脑门子问号。
牛蚂沥,看过,推荐,2019-05-26 01:20:26,3,史上最爽最帅大型真人射击类游戏-通关视频！！剧情它不就是个摆设！男神帅一辈子！！！
糯木,看过,推荐,2019-05-19 18:04:44,9,虽然这个系列第一部并没有让我惊艳，但难得的是，居然一部比一部精彩。本以为上一集爆头已经触顶，这集居然还能玩出新花样，小刀会和骑马战都可加封名场面。杀手帝国的全貌一点点解锁，John Wick的人物也从程序杀神透露出一点人性思辩。这方面的文戏亟需补充，否则系列一长，杀神很容易陷入“杀”的装备竞赛，缺失“神”的灵性深度。
查克同志,看过,力荐,2019-05-19 12:11:25,1,Textbook.
sosovipp,看过,推荐,2019-10-03 21:16:50,0,看点和槽点一样多。
過客,看过,推荐,2019-05-17 00:26:07,9,動作密集，但稍為頭重腳輕。
樂啊樂,看过,推荐,2019-07-13 11:57:26,5,维瓦尔第估计是所有复仇的人必备曲目。由于上一部的结尾作为前提，开头的节奏很紧，一直打打打，虽然有些地方有逻辑问题，但是看着确确实实很爽，中间节奏慢了一点，有点影响整体，后面仍然不错，这个结尾又埋坑，所以这里面的主要角色都打不死吗？基努又要杀杀杀了。
陈楸帆,看过,推荐,2019-06-04 13:20:44,2,不好意思还是3.5，场景和第一场飞刀打斗有新意，但是之后毫无节制的重复和冗长打斗实在让人对于这种疼痛美学疲劳。如果剪到90分钟应该可以与《突袭1》试比肩。
哼哼.floweray,看过,推荐,2019-07-10 22:45:14,9,"看John Wick系列，一直有一种大隐隐于市的既视感：
楼下小卖部胡子拉碴，总是笑容憨厚没事儿给你唠两句，纹身变形的中年大叔；
经常光顾的东北菜馆那位风韵犹存，妆容精致，烟不离手眼神犀利的老板娘；
学校街对面那个破旧老古修车店中少了半条胳膊走路带风的大叔；
甚至经常在河边遇到的那位躺在堤岸，衣着邋遢却肌肉健硕的流浪汉。
是不是都是不显山露水，手起刀落眼也不眨的杀手？
对，其实，没事天天上豆瓣扯淡的我也～～～"
武侠小王子,看过,推荐,2019-07-24 16:24:55,0,主角光环依然太重。
451½°F™,看过,还行,2019-09-03 09:11:28,2,纯动作电影下一步由此可见，越来越朝着「真人射击游戏」发展，观众们会为了「亲临其境」和越来越直接的（血腥）动作设计而越来越麻木，杀手何止没有假期，只是一种被任意摆布与利用的棋子而已，且看未来第四部在技术上的升级。
红袍修罗,看过,较差,2019-08-09 11:54:37,4,①动作片主要看个暴力美学，但是你连这个都没有②两个《突袭》BOSS干不过一个约翰威克③黑水河的波隆打个酱油就走了
chuchu,看过,还行,2019-05-31 15:37:37,2,前15分鐘蠻有趣的~~後面就漸漸疲乏了~~而且主角演員的身手實在太差~好像慢動作在打XDDD
隔壁LEO在唱歌,看过,推荐,2019-07-11 20:26:26,2,杀手宇宙第一铁律，绝对不要碰杀手的狗🐶
张咏轩Wayne®,看过,推荐,2019-07-10 09:33:06,2,John Wick活脱脱一杀神，全程英姿飒爽，动作戏都打出气质，开场图书馆缠斗，马背上的回环扣击，与哈莉·贝瑞反恐式的杀出重围，暴力摩托上的刀剑相向，装备升级的炮弹火拼，玻璃房里的拉锯群战，两个小时几乎从头干到尾，每场动作戏都下了设计巧思以及给出精妙的镜头语言，没有夸张化的飞檐走壁，没有吹捧式的铜头铁膀，一切周全现实，拳拳到肉，刀刀见血，让你在混战中感受到暴力学中的力与美。本集是展开热血复仇的铺垫集，所以剧情缓滞，甚至原地踏步，用数场动作戏铺垫世界观，导致故事单薄，部分逻辑经不起推敲，老角色人设溜滑梯，但这一切的问题终究是为了下一集的“全面开杀”，诚意份足的场面让你提前尝鲜，观众都可以撸起袖子，高度期待John Wick如何操翻组织！★★★★
boks,看过,还行,2019-08-04 17:38:10,0,"动保组织特摄片，动作流畅的跟瞎子摸象一样。
李维斯一左一右的横摆走路法，让我恍惚想起大老刘的摇肩浮浪式，唉，爆龄叻 ~"
幻覺大師,看过,较差,2019-06-08 15:29:45,4,基努里肥斯大战秃驴郭富城，从狗·男·女超长混战开始基本可以翻白眼看完，后段编剧放飞自我把角色和逻辑统统抛到九霄云外。一部电影想靠external（爆） conflict（头）撑足两个多小时，一无urgency，二无stake，三无arc，中后段观众基本对一切动作场面审美疲劳，哪怕有再多的action，电影节奏其实就跟里肥斯的腹肌一样平。
基瑞尔,看过,还行,2019-06-12 17:42:43,2,系列最近这两部都刚好是在压力较大的间歇看的（一次是final期间，一次是电影节），所以能从“闷片”和习题中脱身，看得当然爽。但是属于看完就过了的那种，每一辑越来越长，戏多的没办法；永远都是百发百中，打别人一下抵十下，多来几次就觉得有够蠢。新加的角色都是摆设，#今天也是疑问Halle Berry到底是不是影后的一天。
red.,看过,较差,2019-05-30 14:51:55,3,要记住Production Design和Art Direction人员
無 念。,看过,较差,2019-07-24 00:34:53,2,除了部分动作戏的设计让人觉得眼前稍微一亮以外，剩下的基本上不能看，大多数时候都是黑灯瞎火或者一顿胡打，不过马踹人也是搞笑。但还是看不懂这个故事在说啥，这种叙事处理也基本上等于没有节奏可言。说爽就够了的，我反正并没有觉得爽，看得我怪累的……
鬼,看过,较差,2019-07-12 11:35:28,1,比起前两作真是烂死了
玫瑰水母,看过,还行,2019-08-16 15:55:46,1,这系列主题就是别废话干他丫的，什么剧情去他妈的，拍得越来越像游戏了，不过内核讲义气讲规矩这点挺武侠，JH断了一指但跟没断一样丝毫没影响武力，黑珍珠的狗子专咬人丁丁，之前文质彬彬的酒店黑哥这次也加入了战斗，酒店玻璃内景好炫目，每部都能找到打斗上的亮点也不容易，你生气了吗老子生气了而且还有爱妻的戒指没讨回来你丫给我继续拍（打）！
Harmonica,看过,力荐,2019-08-16 06:38:10,1,社保！延续了高水平的打斗戏，书杀人、扔刀大战真是玩花了，有创意又刺激；另外JW貌似是第一个构建一个自己的“杀手世界”世界观的动作系列，这一部又拓展了世界观，都讲High Table下面的政治斗争和伎俩了，结尾也暗示着JW要搞High Table；感觉导演和基努真的有野心去打造“JW宇宙”，想做一个长盛的动作IP，剧情布局和世界观构建一看就不是赚完就撤那种，是想一直赚那种，JW拍完了，可以拍杀手世界里其他狠角色
LF,看过,推荐,2019-08-19 10:05:46,1,这集的boss是个听初音未来的日本宅男，笑死。打斗动机变得不纯粹了，不像以往的“忍无可忍无需再忍”，现在变成了情义和规则的对撞。奇洛李维斯用他自己的方法纪念了他的黑客帝国20周年
魂,看过,推荐,2019-06-04 18:24:51,3,略有头重脚轻的感觉，开头那几刀真好玩
的地得古啦斯毛,看过,还行,2019-07-15 21:00:10,1,规矩一：不能打狗 规矩二：不能打车 规矩三：参照前两条
turnturn,看过,推荐,2019-08-19 00:24:55,1,放棄劇情了，就是殺爽，愈來愈多的儀式化，然後打破再契約
鸦哭魔yakumo,看过,推荐,2019-08-20 22:35:36,1,看样子要五部曲了。哈利贝瑞的合作枪战戏实在高下立判；惊喜仍甚多：古董店冷兵器对决、粉丝过招、出身揭秘等等。既然是点燃烽火的一部，那便等狼烟起吧。
陆支羽,看过,推荐,2019-07-12 00:32:29,1,3.5。
Xaviera,看过,推荐,2019-06-02 23:20:33,2,鋪了兩部世界觀來到的第三部，就可以放開玩出花了，動作戲一部比一部流暢，論殺人的一百種方法，刀槍斧頭算個毛，連書都可以殺人。論駕坐也不僅停留在車，還能有馬。從個人（人對人）到群夥（人對人們）再到組織（人對集體）的反抗，層層遞進的見佛殺佛，更將John的身世和歷練補充完整，非常期待下一部對抗隻手遮天的高臺會（人對極權）。從點到面構建一個好IP，這系列就是個有趣的典範。
小明和王猫,看过,较差,2019-07-01 09:26:26,3,真的受不了这个血腥片…而且主角开挂太严重，好多人可以用枪打死他都没有打…觉得打斗比较酷的场面就是用书和用刀两场，最后跟那个日本人的好无聊
猪大腿,看过,推荐,2019-05-18 11:13:48,2,依然是无比中二的设定，然而爽就完事了！图书馆唐人街大饭店等等各种名场面，当中最喜欢暴力摩托长镜头。西装革履金丝眼镜版科比的逼格居然从头hold到了尾。
cliosong,看过,还行,2019-08-14 17:48:16,1,（6.5/10）第一部简单的动机下那场对精英杀手极致动作的展示可以说延续自杰森·伯恩的新传统，第二部浮现出的隐秘杀手社会可以说是东方武侠世界的现代化复刻。这两点在第三部中都有变化，华丽的动作戏份脱离故事存在，升华或者说沦落为纯粹的技艺展示。这意味着，一方面杰森·伯恩开创的实用性格斗风格在统治了十几年后发展出的新的变奏又显示出向90年代打不死的动作英雄乃至东方的吴宇森等人复归的迹象。另一方面杀手江湖与现实世界继续脱钩，在重订社会规则之后又继续重订自己的精神领域，还将其比作武侠世界的话需要把金庸的“篡改历史”式武侠刨除，和古龙那种更奇幻、自成一体的风格比较接近。因为拘泥于继续的动作奇观，铺垫了一整部的为何而活话题没有深入下去，期待第四部把事情了结吧，最好拆了high table。
螃蟹|Daddy²,看过,力荐,2019-05-20 01:59:29,4,他只是舒舒服服的过着生活，结果有一天他发现自己的狗变成了尘埃，于是他出发，准备开始复仇。John Wick 3： the death of Thanos。 将在Avengers之后上映
无趣,看过,推荐,2019-07-12 23:27:27,0,虽然编剧仍然很努力地不抢动作指导的戏，虽然枪斗术已经让人审美疲劳，但大的动作场景、编排还是有惊喜，图书馆精装本对决匕首、武器博物馆飞刀战、摩托车竞逐、人狗协斗。。。层出不穷，恶斗连场，值得二刷再刷。
水蜜桃汽水,看过,推荐,2019-09-01 13:52:32,1,这个系列总结起来就是：基努里维斯好可怜，被一万个人追杀；基努里维斯好厉害，被一万个人追杀都死不了。全程打斗打的我头晕，节奏太慢了，电影三星，多一星给男神的拼命三郎精神。
空头,看过,还行,2019-07-29 22:50:59,2,"难以置信的8.1高分。基努是真的老了，身上的肉肉臃肿了。更甚的是导演中年危机了？跟蛋蛋有仇吗？全程爆了8个蛋吧？
人物智商是硬伤，枪械打击感如玩具枪。
不，John Wick那不叫hunt，那叫割草。百级老玩家狂虐萌新，钢铁之躯极限反杀。
说实话观感还不如游戏。
就是这逼是真的能装。"
小张,看过,还行,2019-09-27 07:53:50,0,一般。
小瓣生🌈,看过,推荐,2020-02-11 17:02:28,1,为了延续妻子的记忆，用婚戒的手指交换爱情长存的圣地；为了守护自己的宝座，以站立的受刑祭奠天台不落的王国。在纽约街头策马狂奔，在卡萨布兰卡轰鸣枪火，兵器库充满蛮荒气息的搏战，都市隧道银光闪烁的追击，在巴洛克的璀璨光影中绽放硝烟，在协奏曲的悠扬节奏里扣动扳机。如果想要和平，就要做好战争准备；试图做打破规则的英雄，就必然承受加冕的后果。活着有很多种方式，作为谁死去才是最艰难的抉择。
酸少爷,看过,推荐,2019-07-01 01:27:20,2,基努老了，一些动作细节的编排痕迹比较重。但是他和世界的疏离感依旧，这给导演更多空间去设计片中的元素:洲际酒店，纽约图书馆，华人街的陋巷，向杀死比尔致敬的日本街边居酒屋，以及北非（？）的异域风情。每个人都优点像npc，而不是角色。创造这个与我们共存却平行的世界，这和阶级之间的壁垒有些类似。因此这电影很不现实，却有那么点影射的意味，很纽约，也很基努里维斯
晚不安,看过,推荐,2019-08-27 20:47:26,2,稳中有进，果真成三部中最佳水准。这一部JW从主动追杀改为狼狈奔袭，本以为这种疲惫的人物状态，是为了在打戏上帮基努·里维斯找一个台阶下，没想到动作场面在调度和丰富性上完全升级，刀战、骑马、飚摩托，个个都是能进年度前十的设计。情节展开也更圆融了，“从来没有见过一个人为了回到开始的地方而如此努力奋斗”，尽管一些不出杀招的情节点还是妨碍了逻辑的顺畅。以及，世事轮回，又是一只狗引发了血案。好一个不忘初心、砥砺前行的动作系列，这种古典主义的创作思路真的太难得了。
我爱罗宾,看过,推荐,2019-07-10 04:02:46,4,"啊，导演很懂动作爽片需要什么，不是血浆和骨折，是细化到打开头盔的爆头和撞碎每一片肉眼可见的钢化玻璃。""He shot my dog.""""I get it."""
glim,看过,力荐,2019-09-01 18:09:09,0,好奇如果乔纳森先生带着自己的狗子去打，会不会更有喜感。节奏还是挺紧凑，不过把高台讲得忽高忽低，有点不上趟
飞翔的茶壶,看过,推荐,2019-07-08 05:14:46,1,看完一堆毫无美感的美国血浆片之后被这片子的质感洗了眼睛，不得不说审美水平是决定这类片子水准的硬标。打斗场景还用动态屏幕做背景有点没新意，但酒店集团扩展版图还是让人期待后续发展。有点好奇江维克到底是怎么成为江维克的，希望有个外传或者前传。
飞侠式拼搏,看过,推荐,2019-10-11 02:34:55,3,"故事的源头一切都要从那条狗开始……因为一条狗而杀了三集，基努·里维斯不愧为地表最强爱狗人士。
影片紧接第二部，一上来就是雨中逃亡动作戏，太刺激了，真正的从头爽到尾。
枪战肉搏、飞刀斧头、骑马车战……打斗全面升级，各种各样、应有尽有，简直就是约翰·威克的花式杀人大集锦。
真的不要去在乎什么剧情、Bug啥的了。好好享受这精彩的动作戏，简单直接、血腥暴力，让人爽快过瘾才是最重要的。
哈莉·贝瑞也因为狗而击杀一群人，再次强调了这个系列狗真的很重要，千万不要惹。
杀手世界构建的越来越大，约翰·威克也该反击了，期待《还我狗命4》。"
Evarnold,看过,较差,2019-09-29 23:29:20,3,现在的动作片可以这么不考究吗？极为糟糕的动作，极为糟糕的台词，极为糟糕的表演，极为糟糕的故事，基努里维斯的动作都已经跟不上对手的谦让了！
Pekingcat,看过,较差,2019-07-22 21:12:05,3,这个系列终于不行了
RE-elec.Cat,看过,力荐,2019-08-28 14:40:12,1,最信任的还是“温斯顿~”和“乔纳森~”！！！期待第四部！
seamouse,看过,推荐,2019-08-29 09:10:54,1,竟完全不知道有这系列，单拎出来却也无需知道前因和世界观的，就从头到尾过瘾的打斗和血浆吸引住了。
海盗天台放映室,看过,推荐,2019-08-16 02:22:24,1,"疾速系列到这一部其实已经有点陷入了一个尴尬的境地，一方面他们在构建的弘大世界观里放纵不羁，在动作场面上的不断求新突破也让影迷过瘾，但最大的问题则是它的故事变得有点2了，估计看完这部的剧情很多人都会说我特啊呦弄啥来？兜了一个圈子不说，人物也傻，哈利贝瑞部分更是变成了为了耍帅而可有可无的鸡肋。
话锋一转，其实一直看到现在的粉丝还有谁会对剧情做太多的苛刻呢，
抛开部部嗨上天的动作场面之外，它的迷人之处更多的是那个神秘而愈加丰满的世界观，从第一部的街头复仇战到现在牵扯出的全球杀手酒店，丐帮，暗杀组，医生，财务，行政，高层，这每一个环节描写的都像是中国的古代武侠世界，充满了规矩与忠诚，叛逆与冲突
有网友统计到这一部威克已经杀了410人，你说这养狗的以后谁还敢得罪？
求第四部别再等2年了
4星半，8.5"
爆米花教主,看过,还行,2019-08-10 17:33:45,0,一条狗开启杀手宇宙
榜上有名猫,看过,力荐,2019-08-24 22:51:48,0,被全城追杀，还能以一敌百，好喜欢这种不拖泥带水的杀戮快感，期待第四部把总部干了吧。PS：还是那句话，千万别得罪爱狗之人，狠起来比狗还凶恶。
Lonely,看过,还行,2019-09-07 04:09:28,0,7.0/10 分。2019.09.07，重看，蓝光。确实不如第一部。动作戏也差了不少，动作比较慢，摆拍感严重。。。亮点也是有的，踢人脑袋的马，粉丝杀手，极速上膛，专咬蛋蛋的狗。。。总的来说，枪战方面合格，打斗其实差了一筹，主要是速度较慢，配合不行，咱这样的老影迷看了后感觉有一种粗糙感。。。外国人搞打斗，还是洪金宝那种武术指导比较好，因为够硬！成龙和袁家班就差一筹，他们适合那种武侠或者搞怪风格。。。
赵晖0558,看过,很差,2019-10-03 13:03:18,2,无厘头的杀人动漫。和限制级的暴力。
三十,看过,还行,2019-05-17 22:52:15,1,"在这个被MCU玩烂的""系列电影""和卖情怀的时代，这样的电影除了B级视觉上的快感，也找不到什么别的意义了。从头打到尾，零营养的文戏更像是给观众一次次喘息的机会，武打的单调编排证明了《突袭》（和吴京？）的难得。通亮的打光和死板的运镜秒秒刻奇，也证明NWR的超高视觉制作水准。还是延续了前两部的风格，拓宽了故事，一个星期没洗头的“救世主”走到哪儿都有男女老少狗的热心帮忙。这一集导演走上了一条“迷影”之路，卡萨布兰卡、时代广场上的基顿等等，能从画面的犄角旮旯看到导演零碎安插的个人“致敬”彩蛋。"
Maverick,看过,推荐,2019-05-26 01:06:13,2,要的就是你妈的离谱！
Hannibal,看过,较差,2019-08-02 14:05:45,5,只有打斗能看，而且杀手们都是弱智，反派更是智商负数。
Iker,看过,力荐,2019-05-21 10:37:42,2,全场一起Oof Oof，影院氛围超棒。期待John Wick: Chapter 4 - The Matrix。
艾小玛,看过,还行,2019-05-19 10:02:11,3,可能这片子的特点就是没剧情吧。
老罗Lazzaro,看过,还行,2019-08-07 20:05:31,0,就是啥也不顾不失风度一路杀到底主角打不死也干不死的暴力美学爽片。
Cloaca Maxima,看过,还行,2019-08-15 12:43:52,1,我觉得卡萨布兰卡那一段，特别是从铸币场杀出来那一段，前两部敌人一个一个送的情况无不是照明不佳室内空间地形狭窄，而这里前面是有掩体的小广场不假，后面是有窗户的楼啊，敌人不在室内射击封锁他俩还往前跑，我说现在但凡有点好玩的FPS游戏都不这么搞了好吧
艾晨,看过,推荐,2019-08-15 22:07:20,1,2019194.
kanhi,看过,推荐,2019-08-22 02:10:37,0,这集再次证明了反派死于话多，光头是话痨+装B，死得也比较滑稽。
安东,看过,推荐,2019-08-26 11:02:35,0,听到那句“Guns. Lots of guns”我想：咦，《黑客帝国》？果不其然，最后救他的是墨菲斯。之后的场景我看过，墨菲斯问他要吃什么颜色的药丸，他吃下红色药丸，从John Wick变成了Neo...
康报虹,看过,还行,2019-08-12 18:33:46,9,"从“一条狗引发的血案”到“与全世界为敌”，故事的格局更大了，世界观也越来越丰满，原本西式的武侠世界中竟隐隐透露出几分反乌托邦色彩（反强权、反规则）。一如前作的，是考究的构图、漫画式的分镜、兼具古典风和未来感的画面美学，以及对巴斯特·基顿、李小龙等动作巨星的致敬。
尤其值得注意的是，相较于前作，《疾速备战》更多地运用了血浆横飞的效果，毫不掩饰、软化地展现暴力过程和血腥效果，着力于渲染暴力的感官刺激——接近于昆汀、三池崇史、北野武等导演的暴力美学风格，而非更形式、更炫目、更诗化的《黑客帝国》系列。"
Dragmedown,看过,推荐,2019-05-31 10:51:52,4,"5/30 这是一个扎扎实实的标记 因为是cb请我在电影院看的！！童年男神再次天降银幕 我怎么能不去呢 在场观众们纷纷och och 开头的死亡倒计时好紧张哇！excommunicado sounds so cooooool 喜欢keanu骑着一匹马在纽约街头狂奔那段（keanu：莫挨老子） 还喜欢酒店老板对john说 去做你最擅长的事吧 hunt 与哈利贝瑞那段 又名我与高智商狼犬不得不说的故事 两只聪明doge穿着小小防弹衣 专咬敌人裆部 死了也不松口 感觉他们玩得贼开心hhhhh 后半段又名与日本粉丝的走心见面会 感觉日本杀手们是带着朝圣的心情来打的 but still, John wick hhhhh 抽出皮带的那段啊啊啊啊啊啊啊（之前是输得连皮带都不剩了hhhhh"
此在一刚.avi,看过,推荐,2019-05-26 18:19:34,3,影片结尾真的乱入黑客帝国啊…仿佛下一秒鸽子王就要戴上墨镜，露出微笑，“尼奥你要吃红药丸还是蓝药丸哟？”
胡桃园咔嚓女王代表老柴咔了你,看过,还行,2019-09-02 13:45:04,2,人狗情未了3！john wick真是动物之友，人类敌人，噗。这次连他的女性朋友都是狗控，为别人开枪打她狗大开杀戒。应该会拍第4集吧？不然白瞎了高台这么个黑道乌托邦式的设定~。（据闻黑客帝国4很快又要来了~还以为三集故事已经很圆了就结了的，默默觉得虽然看到中途被闷到去睡了，但还是疾速比较有诚意，基努差不多从头打到尾不带停的，看看都替他累~）这集已经被对手发现变慢了，下一集应该更难打吧。马起后蹄那下偶还是蛮喜欢的（这样都没有人杀马，所以说动物之友了）
色烈芬_,看过,推荐,2019-10-10 15:05:40,0,酷得飞起来 纯帅纯炸！
伊瓦,看过,推荐,2019-05-19 09:16:03,3,a dog person movie. 在这个世界里第一条法则就是打人不打狗！这个类型里绝对的佳作：男主身手不凡话又少也没非救不可的红颜知己，非常完美了；节奏感和动作设计都占了行业上游。但是——这部完了还有下一部，如同打不完的游戏，难免让人疲倦。
Clyde,看过,还行,2019-09-08 20:51:27,0,仍然是从头打到尾，无冷场，而且较之之前两部，暴力和动作设计都升级了。但只是爆米花而已，肾上腺素？远不如《杀死比尔》。也许是文化差异，看这个系列，远不如看张彻的武侠/功夫片过瘾。
fire,看过,还行,2019-08-18 11:19:55,0,这片不能在大荧幕上看是真的可惜！
\t^h/,看过,2019-12-31 20:30:03, ,0,打到最后审美疲劳了，不过前面的关卡设定感还是不错的
竺亦心,看过,推荐,2019-08-16 23:09:46,1,拳拳到肉，刀刀戳心，枪枪毙命。
MJØLK,看过,推荐,2019-08-27 22:27:03,1,"1. 不要傷了別人家的狗; 2. Neo和Morpheus又合體? 3. 希望Winston最後只是使用計謀, 不然之前「寬限一小時」就有點說不通了; 4. 我至少發現2名Billions的演員出現在「疾速三部曲」中."
生人回避,看过,推荐,2019-11-23 19:49:21,0,麦克雷单刀赴会黑爪帝国内部，黑百合洗脑岛田家族迎战。午时已…… 有基佬开……啊……
非常不小心,看过,力荐,2019-07-12 02:33:02,3,妈了个逼的！炸裂啊！无出其右啊！任何分析都毫无意义。机械舔屏就好了。
|,看过,推荐,2019-08-19 10:06:24,0,比前两部好看 又名德牧无敌战斗机 最后冬的配乐运用绝了
欧阳杼,看过,推荐,2019-07-10 23:17:32,1,一条狗引发的血案撑了三集，然后死了另外一条狗，又撑了半集。照这个趋势看，这个系列还能有第四部。
删邃,看过,还行,2019-08-17 15:52:51,1,这个电影就像是给基努·里维斯圆了一场中年武侠梦，真人实景体验，所有打戏都像是给我主角打配合一样，就差把脸凑过来说快打完我要去领盒饭了。我觉得照这个黑色幽默拍会很有意思，现在这样的呈现酷是酷了，但看着那些勉强的动作还是会有一丝尴尬。PS: 开场的飞刀是李小龙的《猛龙过江》，结尾的通塔是他的《死亡游戏》。
谢之艾,看过,推荐,2019-08-01 16:42:41,0,暴力美学
至尊活宝,看过,还行,2019-08-23 22:05:58,2,181014-期待影片的架空世界观，期待男主被全世界追杀时的表现。前半部分扔飞刀马栏等场景精彩，动作戏有创新，High Table也有点意思，但后面的动作戏就有点重复了。6分，190823
novich,看过,还行,2019-08-24 08:27:21,0,补刀补枪
你大豪爷,看过,力荐,2019-07-10 09:09:19,1,这感觉能拍七八部啊
张苑希,看过,还行,2019-07-15 18:33:07,0,今年份的“游戏通关一杀到底”系列又来了，看地表最强爱狗人士如何力战群雄大杀四方。剧情依旧无理，动作酷炫升级，节奏high到飞起，照这个架势还能再整出几部续集来。
遠生,看过,还行,2019-07-11 18:46:20,1,说实话，并没有前两部好看，比较杂乱无章，像是打戏拼凑起来的剧情
Ivan,看过,推荐,2019-05-16 03:16:06,9,问题来了，John Wick你活着是为了sa？除了老婆，狗子们，身边的基友们也应有一席之地。这才更武侠。老被牵着鼻子去完成逆天任务，该考虑改变游戏规则了。能力越大，责任越大。另，爱狗协会继续强推，爱猫协会也来打酱油了。
清舞翩翩,看过,推荐,2019-08-26 17:55:34,1,不要杀狗，狗主人不好惹。不要乱加组织，职业化也有问题。规矩是死的人是活的，死守规则死得快。跟主角关系好点活得久，暴力动作戏精彩剧情再见。杀手们还是一个比一个能装，酒店老大也是不行。主角幸亏是超人他弟，超挂怎么也不会挂。第四部还要怎么开挂！！！
架构师,看过,很差,2020-01-09 00:31:04,0,7.8的评分会让吴京怀疑人生。吴京一个人单挑40个人被嘲笑为抗日神剧。基努李维斯一个人单挑100个人，并且是以一种极度装逼作秀的方式在单挑，却美其名曰暴力美学。我的脑海里只是以每秒钟5次的速度在浮现这么一行字： “此处是剧情需要，所以主角没有被这个敌人打死。”
申由己,看过,力荐,2019-08-17 11:38:59,0,拿短刀的应该是两个越南人吧，还挺有意思。卡萨布兰卡部分，最他妈无聊了。
zhang 2nd,看过,推荐,2019-07-12 00:31:54,1,爽爆，继续拍，继续爽，不要停
给我个电话亭，我要拯救地球！,看过,还行,2019-09-01 19:21:01,0,好像在看真人快打
话匣子老霍,看过,力荐,2019-05-20 06:36:19,3,第三部比前两部强劲太多啦！我真的觉得John wick跟基努好像，寡言少语 重情义 谦虚 以及极度被动 被动到实在承受不住才爆发……片中说他做这些事情不全是因为一个狗，我觉得是的，他只是被逼得太久了，需要导火线爆发一下
Maggie毅,看过,还行,2019-05-16 15:29:09,2,是个彻头彻尾的大爽片，没看过前两部也完全不影响理解。不过导演真的任性，文戏一点儿没有，从头打到尾，甚至打到最后武打动作设计得都很敷衍了，基本就是两个人扭打在一起。John Wick也真是辛苦了，跟打游戏一样一关一关地过，每打一拨人还都是拉锯战，他没打累我都看累了…Hallie Berry戏份虽不多，但还挺让人印象深刻的～
viennavirus,看过,还行,2019-07-15 00:18:01,0,视听疲劳程度堪比扎克施耐德的超人系列。之前在油管上看过基努和哈利贝瑞的枪械训练短视频，我的意思是，就那玩意都比这部电影强。
