用户,是否看过,评分,评论时间,有用数,评论
SUmmEr,看过,还行,2020-02-16 15:54:20,0,乐呵呵得看完，不费脑子
杯子是玻璃的,看过,还行,2020-02-18 00:52:07,0,树懒还挺好笑，其他的笑点也没啥，动物保护的主题，不算讲的深刻，但也算是有板有眼。打发时间而已。
六条叔叔,看过,较差,2020-02-18 17:48:57,0,太老套了，这样的故事我差不多在韩国电影里看到好几个版本的了，先搞笑再励志最后温情。在仅有的几个笑点之后，电影落入了深深的无聊之中。
桃,看过,还行,2020-02-26 14:03:12,0,挺逗的
小黄兔,看过,推荐,2020-02-21 19:26:20,0,剛穿上動物裝束和大猩猩破壞渣男便利店這兩幕笑得停不下來。最後北極熊在加拿大保護區生活得不錯，算是happy ending了。觀看動物園的人也太沒素質了，用東西投砸動物。人類當動物作娛樂消遣非常討厭，所以對動物園喜歡不了。
知了,看过,推荐,2020-02-16 03:43:29,0,动物能多表演点“才艺”就好了 人物塑造还不错
세넓또많,看过,较差,2020-01-15 12:03:22,4,出发点&创意不差，有笑点，但成品太不理想，脱现实且不黑色，批判也很无力，按讲那群朝动物扔垃圾的犊子都可以翻cctv全部抓起来…
戀夏达人,看过,还行,2020-02-23 00:03:55,0,很有意思 笑的开心
janes,看过,推荐,2020-02-11 14:57:31,0,有几段还是挺逗的，希望每个生灵有属于它的家。
Cheng,看过,还行,2020-03-02 22:28:42,0,虽然看的时候一直笑，但是感觉差点什么，笑了之后就很无聊，剧本吧。
W,看过,推荐,2020-02-19 14:20:16,0,笑抽，太喜感了，哈哈哈
小萌爪,看过,还行,2020-02-20 04:57:13,0,剧情偏老套，但是有些桥段很好笑
桑肉肉,看过,还行,2020-03-06 22:12:36,0,没想到金正峰瘦下来眼睛变大了诶！还有一点点点点帅气
Rachell,看过,还行,2020-03-06 21:46:49,0,扮动物那一段比较好笑，结局没看
溏心蘑菇,看过,还行,2020-02-16 21:46:48,0,略略有些失望啊
